,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
131,131,131,62075,CU,20200913,82.3,-1.51,6.24,19.0,673451,621052,strikeout,swinging_strike,7.0,L,R,STL,CIN,S,2.0,,-0.46,1.73,Paul Clemons,-0.28,0.54,0.2299999999999999,in,in,r
132,132,132,62076,CU,20200913,83.1,-1.65,6.18,22.0,673451,621052,,swinging_strike_blocked,14.0,L,R,STL,CIN,S,,,0.12,0.6,Paul Clemons,-0.115,0.88,0.9,in,out,w
133,133,133,62077,SI,20200913,97.7,-1.68,6.14,206.0,673451,621052,,foul,7.0,L,R,STL,CIN,S,,,-0.58,1.57,Paul Clemons,-0.078,0.42,0.07,in,in,r
134,134,134,62078,SL,20200913,86.1,-1.66,6.17,75.0,676480,621052,single,hit_into_play,9.0,R,R,STL,CIN,X,7.0,line_drive,0.29,1.84,Paul Clemons,0.489,0.71,0.3400000000000001,in,in,r
135,135,135,62079,FF,20200913,97.9,-1.59,6.18,195.0,676480,621052,,foul,9.0,R,R,STL,CIN,S,,,0.42,2.15,Paul Clemons,0.0,0.5800000000000001,0.6499999999999999,in,in,r
136,136,136,62080,FF,20200913,96.9,-1.71,6.17,203.0,676480,621052,,called_strike,5.0,R,R,STL,CIN,S,,,0.03,2.21,Paul Clemons,-0.127,0.97,0.71,in,in,r
137,137,137,62081,FF,20200913,96.3,-1.72,6.12,200.0,676480,621052,,called_strike,8.0,R,R,STL,CIN,S,,,-0.19,1.93,Paul Clemons,-0.053,0.81,0.4299999999999999,in,in,r
138,138,138,62082,FF,20200913,97.0,-1.48,6.23,200.0,676480,621052,,ball,12.0,R,R,STL,CIN,B,,,1.0,2.95,Paul Clemons,0.09,0.0,0.5499999999999998,in,in,r
139,139,139,62083,FF,20200913,96.7,-1.5,6.21,201.0,676480,621052,,ball,14.0,R,R,STL,CIN,B,,,0.39,0.82,Paul Clemons,0.073,0.61,0.68,in,out,w
140,140,140,62084,FF,20200913,96.6,-1.62,6.21,207.0,676480,621052,,ball,11.0,R,R,STL,CIN,B,,,-0.51,3.77,Paul Clemons,0.031,0.49,0.27,in,out,w
141,141,141,62085,CU,20200913,80.8,1.1,6.05,322.0,520471,650893,field_out,hit_into_play,1.0,R,L,STL,CIN,X,4.0,popup,-0.54,3.25,Paul Clemons,-0.508,0.4599999999999999,0.25,in,in,r
142,142,142,62086,CH,20200913,89.0,1.42,6.04,132.0,520471,650893,,ball,12.0,R,L,STL,CIN,B,,,0.96,3.73,Paul Clemons,0.16,0.04,0.2299999999999999,in,out,w
143,143,143,62087,CU,20200913,83.2,1.06,6.1,318.0,520471,650893,,foul,13.0,R,L,STL,CIN,S,,,-0.24,1.36,Paul Clemons,0.0,0.76,0.1399999999999999,in,out,w
144,144,144,62088,CH,20200913,88.2,1.38,5.97,135.0,520471,650893,,swinging_strike,6.0,R,L,STL,CIN,S,,,0.37,2.54,Paul Clemons,-0.095,0.63,0.96,in,in,r
145,145,145,62089,FF,20200913,96.9,1.16,6.04,145.0,520471,650893,,foul,1.0,R,L,STL,CIN,S,,,-0.47,3.23,Paul Clemons,-0.096,0.53,0.27,in,in,r
146,146,146,62090,CH,20200913,88.1,1.59,6.08,135.0,520471,650893,,ball,12.0,R,L,STL,CIN,B,,,0.98,3.63,Paul Clemons,0.108,0.02,0.1299999999999999,in,out,w
147,147,147,62091,SI,20200913,97.3,1.16,6.18,157.0,520471,650893,,ball,12.0,R,L,STL,CIN,B,,,1.26,3.59,Paul Clemons,0.039,0.26,0.0899999999999998,out,out,w
148,148,148,62092,FF,20200913,96.6,1.14,6.19,154.0,571718,650893,walk,ball,12.0,L,L,STL,CIN,B,,,1.01,3.69,Paul Clemons,0.332,0.01,0.1899999999999999,out,out,w
149,149,149,62093,FF,20200913,97.2,1.0,6.17,151.0,571718,650893,,ball,11.0,L,L,STL,CIN,B,,,-1.08,3.42,Paul Clemons,0.103,0.08,0.08,out,in,w
150,150,150,62094,FF,20200913,96.9,1.07,6.21,153.0,571718,650893,,foul,4.0,L,L,STL,CIN,S,,,-0.46,2.69,Paul Clemons,-0.076,0.54,0.81,in,in,r
151,151,151,62095,CU,20200913,81.0,1.01,6.16,317.0,571718,650893,,ball,14.0,L,L,STL,CIN,B,,,0.23,0.89,Paul Clemons,0.051,0.77,0.61,in,out,w
152,152,152,62096,SI,20200913,95.6,1.27,6.23,146.0,571718,650893,,swinging_strike,1.0,L,L,STL,CIN,S,,,-0.43,3.46,Paul Clemons,-0.05,0.5700000000000001,0.04,in,in,r
153,153,153,62097,CU,20200913,81.0,1.2,6.14,324.0,571718,650893,,ball,14.0,L,L,STL,CIN,B,,,0.64,1.39,Paul Clemons,0.041,0.36,0.1100000000000001,in,out,w
154,154,154,62098,SI,20200913,95.2,-1.39,6.19,216.0,543939,518858,field_out,hit_into_play,5.0,L,R,STL,CIN,X,9.0,line_drive,-0.02,2.39,Paul Clemons,-0.485,0.98,0.8900000000000001,in,in,r
155,155,155,62099,SL,20200913,87.2,-1.67,6.1,122.0,543939,518858,,called_strike,4.0,L,R,STL,CIN,S,,,-0.44,2.27,Paul Clemons,-0.071,0.56,0.77,in,in,r
156,156,156,62100,SL,20200913,87.8,-2.34,6.2,102.0,664056,518858,single,hit_into_play,6.0,R,R,STL,CIN,X,7.0,ground_ball,0.35,2.14,Paul Clemons,1.132,0.65,0.6400000000000001,in,in,r
157,157,157,62101,SL,20200913,87.9,-2.36,6.17,132.0,664056,518858,,called_strike,7.0,R,R,STL,CIN,S,,,-0.43,1.9,Paul Clemons,-0.115,0.5700000000000001,0.3999999999999999,in,in,r
158,158,158,62102,SI,20200913,95.9,-2.27,6.18,207.0,664056,518858,,called_strike,5.0,R,R,STL,CIN,S,,,0.2,2.61,Paul Clemons,-0.071,0.8,0.8900000000000001,in,in,r
159,159,159,62103,SI,20200913,95.8,-2.1,6.21,202.0,641933,518858,single,hit_into_play,6.0,R,R,STL,CIN,X,8.0,ground_ball,0.34,2.13,Paul Clemons,0.879,0.6599999999999999,0.6299999999999999,in,in,r
160,160,160,62104,SI,20200913,96.0,-2.05,6.16,207.0,641933,518858,,ball,14.0,R,R,STL,CIN,B,,,1.06,1.09,Paul Clemons,0.131,0.06,0.4099999999999999,out,out,w
161,161,161,62105,SL,20200913,88.2,-2.36,6.12,222.0,641933,518858,,blocked_ball,14.0,R,R,STL,CIN,B,,,1.88,0.78,Paul Clemons,0.043,0.8799999999999999,0.72,out,out,w
162,162,162,62106,SL,20200913,89.2,-2.45,6.1,267.0,641933,518858,,ball,14.0,R,R,STL,CIN,B,,,1.88,1.38,Paul Clemons,0.091,0.8799999999999999,0.1200000000000001,out,out,w
163,163,163,62107,SL,20200913,86.7,-2.31,6.19,157.0,641933,518858,,swinging_strike,14.0,R,R,STL,CIN,S,,,0.94,1.71,Paul Clemons,-0.115,0.06,0.2099999999999999,in,in,r
164,164,164,62108,SL,20200913,87.0,-2.42,6.23,115.0,641933,518858,,called_strike,2.0,R,R,STL,CIN,S,,,0.04,2.84,Paul Clemons,-0.078,0.96,0.6600000000000001,in,in,r
165,165,165,62109,SI,20200913,96.2,-1.37,6.16,209.0,572761,518858,single,hit_into_play,2.0,L,R,STL,CIN,X,9.0,line_drive,-0.2,3.16,Paul Clemons,0.68,0.8,0.3399999999999998,in,in,r
166,166,166,62110,SI,20200913,96.3,-1.46,6.2,213.0,572761,518858,,ball,14.0,L,R,STL,CIN,B,,,0.26,1.05,Paul Clemons,0.077,0.74,0.4499999999999999,in,out,w
167,167,167,62111,SI,20200913,96.4,-2.21,6.29,212.0,425877,518858,single,hit_into_play,8.0,R,R,STL,CIN,X,9.0,ground_ball,-0.08,1.48,Paul Clemons,0.503,0.92,0.02,in,out,w
168,168,168,62112,SI,20200913,97.9,-2.13,6.21,211.0,592660,518858,force_out,hit_into_play,8.0,R,R,STL,CIN,X,4.0,ground_ball,0.25,1.98,Paul Clemons,-0.386,0.75,0.48,in,in,r
169,169,169,62113,SL,20200913,89.3,-2.34,6.15,209.0,592660,518858,,blocked_ball,14.0,R,R,STL,CIN,B,,,1.87,0.74,Paul Clemons,0.003,0.8700000000000001,0.76,out,out,w
170,170,170,62114,SL,20200913,88.3,-2.31,6.1,170.0,592660,518858,,swinging_strike,14.0,R,R,STL,CIN,S,,,1.11,1.15,Paul Clemons,-0.067,0.1100000000000001,0.3500000000000001,out,out,w
171,171,171,62115,SI,20200913,95.6,-2.21,6.31,210.0,592660,518858,,foul,4.0,R,R,STL,CIN,S,,,-0.6,2.45,Paul Clemons,-0.049,0.4,0.9500000000000002,in,in,r
172,172,172,62116,FF,20200913,95.0,-1.04,5.79,224.0,543543,596112,walk,ball,11.0,L,R,STL,CIN,B,,,-1.04,3.33,Paul Clemons,0.332,0.04,0.1699999999999999,out,in,w
173,173,173,62117,FF,20200913,95.1,-0.94,5.81,224.0,543543,596112,,called_strike,4.0,L,R,STL,CIN,S,,,-0.56,2.69,Paul Clemons,-0.094,0.4399999999999999,0.81,in,in,r
174,174,174,62118,FF,20200913,94.5,-0.87,5.92,227.0,543543,596112,,called_strike,1.0,L,R,STL,CIN,S,,,-0.4,2.75,Paul Clemons,-0.077,0.6,0.75,in,in,r
175,175,175,62119,SL,20200913,82.9,-0.93,6.18,24.0,543543,596112,,ball,14.0,L,R,STL,CIN,B,,,1.76,-1.06,Paul Clemons,0.14,0.76,2.56,out,out,w
176,176,176,62120,FF,20200913,94.0,-0.91,5.9,217.0,543543,596112,,ball,11.0,L,R,STL,CIN,B,,,-1.31,4.05,Paul Clemons,0.06,0.31,0.5499999999999998,out,out,w
177,177,177,62121,FF,20200913,95.2,-1.03,5.95,217.0,543543,596112,,ball,11.0,L,R,STL,CIN,B,,,-1.52,3.85,Paul Clemons,0.041,0.52,0.3500000000000001,out,out,w
178,178,178,62122,FF,20200913,97.8,0.84,6.22,153.0,663886,650893,strikeout,swinging_strike,11.0,R,L,STL,CIN,S,2.0,,-0.16,4.13,Paul Clemons,-0.177,0.84,0.6299999999999999,in,out,w
179,179,179,62123,CU,20200913,82.1,1.23,6.13,325.0,663886,650893,,ball,9.0,R,L,STL,CIN,B,,,0.45,1.41,Paul Clemons,0.018,0.55,0.09,in,out,w
180,180,180,62124,SI,20200913,97.2,1.03,6.12,158.0,663886,650893,,foul,6.0,R,L,STL,CIN,S,,,0.59,2.47,Paul Clemons,0.0,0.41,0.9700000000000002,in,in,r
181,181,181,62125,SI,20200913,97.8,0.74,6.22,160.0,663886,650893,,foul,4.0,R,L,STL,CIN,S,,,-0.37,2.73,Paul Clemons,0.0,0.63,0.77,in,in,r
182,182,182,62126,SI,20200913,98.0,0.88,6.24,162.0,663886,650893,,called_strike,2.0,R,L,STL,CIN,S,,,-0.27,3.17,Paul Clemons,-0.053,0.73,0.33,in,in,r
183,183,183,62127,SI,20200913,97.9,1.02,6.1,153.0,663886,650893,,called_strike,4.0,R,L,STL,CIN,S,,,-0.49,2.69,Paul Clemons,-0.041,0.51,0.81,in,in,r
184,184,184,62128,FF,20200913,98.0,0.78,6.14,153.0,519058,650893,field_out,hit_into_play,1.0,L,L,STL,CIN,X,7.0,line_drive,-0.43,3.25,Paul Clemons,-0.314,0.5700000000000001,0.25,in,in,r
185,185,185,62129,CU,20200913,82.2,0.93,6.18,323.0,519058,650893,,ball,12.0,L,L,STL,CIN,B,,,0.17,3.84,Paul Clemons,0.065,0.83,0.3399999999999998,in,out,w
186,186,186,62130,FF,20200913,97.7,0.99,6.15,152.0,519058,650893,,foul,9.0,L,L,STL,CIN,S,,,0.28,2.18,Paul Clemons,-0.077,0.72,0.6800000000000002,in,in,r
187,187,187,62131,FF,20200913,98.3,0.85,6.19,154.0,519058,650893,,ball,13.0,L,L,STL,CIN,B,,,-1.5,1.9,Paul Clemons,0.057,0.5,0.3999999999999999,out,in,w
188,188,188,62132,FF,20200913,97.2,1.16,6.06,145.0,519058,650893,,swinging_strike,5.0,L,L,STL,CIN,S,,,-0.15,2.87,Paul Clemons,-0.062,0.85,0.6299999999999999,in,in,r
189,189,189,62133,CU,20200913,81.8,1.25,6.16,311.0,519058,650893,,ball,14.0,L,L,STL,CIN,B,,,1.51,2.29,Paul Clemons,0.031,0.51,0.79,out,in,w
190,190,190,62134,CH,20200913,90.1,1.41,6.04,139.0,553993,650893,single,hit_into_play,6.0,R,L,STL,CIN,X,7.0,line_drive,0.49,2.6,Paul Clemons,0.199,0.51,0.8999999999999999,in,in,r
191,191,191,62135,FF,20200913,97.6,1.21,6.17,143.0,553993,650893,,ball,11.0,R,L,STL,CIN,B,,,-1.14,2.65,Paul Clemons,0.04,0.1399999999999999,0.8500000000000001,out,in,w
192,192,192,62136,SI,20200913,96.9,1.19,6.27,153.0,553993,650893,,ball,12.0,R,L,STL,CIN,B,,,0.85,3.64,Paul Clemons,0.027,0.15,0.1400000000000001,in,out,w
193,193,193,62137,FF,20200913,96.6,0.99,6.17,146.0,458015,650893,strikeout,swinging_strike,4.0,L,L,STL,CIN,S,2.0,,-0.77,2.24,Paul Clemons,-0.215,0.2299999999999999,0.7400000000000002,in,in,r
194,194,194,62138,FF,20200913,95.9,1.1,6.19,150.0,458015,650893,,called_strike,4.0,L,L,STL,CIN,S,,,-0.74,2.49,Paul Clemons,-0.076,0.26,0.9900000000000002,in,in,r
195,195,195,62139,FF,20200913,96.7,1.29,6.11,155.0,458015,650893,,swinging_strike,5.0,L,L,STL,CIN,S,,,-0.26,2.65,Paul Clemons,-0.059,0.74,0.8500000000000001,in,in,r
196,196,196,62140,FF,20200913,95.6,1.18,6.18,151.0,458015,650893,,ball,13.0,L,L,STL,CIN,B,,,-1.52,1.84,Paul Clemons,0.06,0.52,0.3400000000000001,out,in,w
197,197,197,62141,FF,20200913,95.7,1.11,6.24,151.0,458015,650893,,ball,11.0,L,L,STL,CIN,B,,,-1.8,2.69,Paul Clemons,0.041,0.8,0.81,out,in,w
198,198,198,62142,SL,20200913,81.1,-0.95,6.23,57.0,502671,596112,field_out,hit_into_play,5.0,R,R,STL,CIN,X,8.0,fly_ball,0.16,2.69,Paul Clemons,-0.234,0.84,0.81,in,in,r
199,199,199,62143,SL,20200913,84.1,-0.9,6.18,228.0,502671,596112,,blocked_ball,14.0,R,R,STL,CIN,B,,,0.91,-0.27,Paul Clemons,0.023,0.0899999999999999,1.77,in,out,w
200,200,200,62144,SL,20200913,83.3,-0.98,6.27,57.0,502671,596112,,called_strike,9.0,R,R,STL,CIN,S,,,0.43,1.82,Paul Clemons,-0.041,0.5700000000000001,0.32,in,in,r
201,201,201,62145,SL,20200913,82.4,-0.84,6.37,65.0,657557,596112,walk,ball,11.0,R,R,STL,CIN,B,,,-1.2,4.03,Paul Clemons,0.075,0.1999999999999999,0.5300000000000002,out,out,w
202,202,202,62146,FF,20200913,95.2,-0.83,6.09,219.0,657557,596112,,ball,11.0,R,R,STL,CIN,B,,,-0.6,4.66,Paul Clemons,0.047,0.4,1.16,in,out,w
203,203,203,62147,SL,20200913,83.3,-0.77,6.27,58.0,657557,596112,,ball,12.0,R,R,STL,CIN,B,,,0.35,3.39,Paul Clemons,0.021,0.65,0.1099999999999998,in,in,r
204,204,204,62148,SL,20200913,84.4,-0.75,6.3,227.0,657557,596112,,swinging_strike,14.0,R,R,STL,CIN,S,,,1.23,0.4,Paul Clemons,-0.022,0.2299999999999999,1.1,out,out,w
205,205,205,62149,FF,20200913,94.1,-0.83,6.04,219.0,657557,596112,,ball,14.0,R,R,STL,CIN,B,,,1.35,0.69,Paul Clemons,0.018,0.3500000000000001,0.81,out,out,w
206,206,206,62150,FF,20200913,94.7,-1.05,5.93,220.0,543939,596112,field_out,hit_into_play,1.0,L,R,STL,CIN,X,7.0,fly_ball,-0.61,2.98,Paul Clemons,-0.142,0.39,0.52,in,in,r
207,207,207,62151,SL,20200913,82.4,-1.08,6.24,76.0,543939,596112,,called_strike,13.0,L,R,STL,CIN,S,,,-0.85,2.18,Paul Clemons,-0.026,0.15,0.6800000000000002,in,in,r
208,208,208,62152,FF,20200913,95.8,-0.79,5.98,220.0,664056,596112,field_out,hit_into_play,12.0,R,R,STL,CIN,X,3.0,ground_ball,0.5,3.48,Paul Clemons,-0.319,0.5,0.02,in,in,r
209,209,209,62153,FF,20200913,94.8,-0.95,6.0,221.0,664056,596112,,foul,1.0,R,R,STL,CIN,S,,,-0.44,2.77,Paul Clemons,-0.094,0.56,0.73,in,in,r
210,210,210,62154,SL,20200913,82.7,-1.01,6.28,60.0,664056,596112,,ball,14.0,R,R,STL,CIN,B,,,0.7,1.25,Paul Clemons,0.122,0.3,0.25,in,out,w
211,211,211,62155,SL,20200913,83.8,-1.0,6.23,53.0,664056,596112,,ball,14.0,R,R,STL,CIN,B,,,0.97,0.64,Paul Clemons,0.051,0.03,0.86,in,out,w
212,212,212,62156,FF,20200913,94.5,-1.13,5.95,223.0,664056,596112,,called_strike,8.0,R,R,STL,CIN,S,,,-0.05,1.99,Paul Clemons,-0.05,0.95,0.49,in,in,r
213,213,213,62157,SL,20200913,82.6,-1.26,6.29,75.0,664056,596112,,ball,14.0,R,R,STL,CIN,B,,,0.22,0.04,Paul Clemons,0.041,0.78,1.46,in,out,w
214,214,214,62158,SI,20200913,91.2,-1.61,5.18,226.0,592206,593372,field_out,hit_into_play,8.0,R,R,STL,CIN,X,4.0,ground_ball,0.21,2.03,Paul Clemons,-0.278,0.79,0.5299999999999998,in,in,r
215,215,215,62159,FF,20200913,92.3,-1.45,5.4,222.0,592206,593372,,ball,13.0,R,R,STL,CIN,B,,,-0.94,1.47,Paul Clemons,0.046,0.06,0.03,in,out,w
216,216,216,62160,SL,20200913,80.8,-1.74,5.14,73.0,592206,593372,,foul,8.0,R,R,STL,CIN,S,,,0.08,1.92,Paul Clemons,-0.052,0.92,0.4199999999999999,in,in,r
217,217,217,62161,SI,20200913,90.1,-1.66,5.12,236.0,592206,593372,,ball,14.0,R,R,STL,CIN,B,,,1.04,1.97,Paul Clemons,0.033,0.04,0.47,out,in,w
218,218,218,62162,SL,20200913,81.9,-1.74,5.3,80.0,673451,593372,single,hit_into_play,4.0,L,R,STL,CIN,X,7.0,line_drive,-0.71,2.71,Paul Clemons,0.115,0.29,0.79,in,in,r
219,219,219,62163,SL,20200913,81.3,-1.74,5.29,81.0,673451,593372,,ball,11.0,L,R,STL,CIN,B,,,-1.39,3.06,Paul Clemons,0.039,0.3899999999999999,0.4399999999999999,out,in,w
220,220,220,62164,FF,20200913,92.2,-1.73,5.33,225.0,673451,593372,,foul,1.0,L,R,STL,CIN,S,,,-0.6,2.85,Paul Clemons,0.0,0.4,0.6499999999999999,in,in,r
221,221,221,62165,CH,20200913,83.3,-1.71,5.47,247.0,673451,593372,,ball,14.0,L,R,STL,CIN,B,,,0.15,0.09,Paul Clemons,0.018,0.85,1.41,in,out,w
222,222,222,62166,SL,20200913,80.7,-2.03,5.38,72.0,673451,593372,,called_strike,8.0,L,R,STL,CIN,S,,,0.25,1.49,Paul Clemons,-0.029,0.75,0.01,in,out,w
223,223,223,62167,CH,20200913,83.0,-1.83,5.42,247.0,673451,593372,,called_strike,4.0,L,R,STL,CIN,S,,,-0.71,2.42,Paul Clemons,-0.022,0.29,0.92,in,in,r
224,224,224,62168,SL,20200913,79.7,-1.69,5.67,54.0,673451,593372,,ball,14.0,L,R,STL,CIN,B,,,1.65,1.76,Paul Clemons,0.018,0.6499999999999999,0.26,out,in,w
225,225,225,62169,SL,20200913,82.0,-1.94,5.09,64.0,676480,593372,strikeout,swinging_strike,14.0,R,R,STL,CIN,S,2.0,,1.0,1.27,Paul Clemons,-0.118,0.0,0.2299999999999999,in,out,w
226,226,226,62170,SL,20200913,82.3,-1.9,5.21,75.0,676480,593372,,foul,9.0,R,R,STL,CIN,S,,,0.76,1.85,Paul Clemons,0.0,0.24,0.3500000000000001,in,in,r
227,227,227,62171,CH,20200913,82.9,-1.79,5.29,250.0,676480,593372,,foul,8.0,R,R,STL,CIN,S,,,-0.2,1.78,Paul Clemons,-0.044,0.8,0.28,in,in,r
228,228,228,62172,SL,20200913,80.8,-1.88,5.29,71.0,676480,593372,,ball,11.0,R,R,STL,CIN,B,,,-0.9,3.2,Paul Clemons,0.02,0.0999999999999999,0.2999999999999998,in,in,r
229,229,229,62173,SI,20200913,89.9,-1.87,5.2,228.0,676480,593372,,called_strike,2.0,R,R,STL,CIN,S,,,-0.26,3.25,Paul Clemons,-0.026,0.74,0.25,in,in,r
230,230,230,62174,CH,20200913,83.3,-1.71,5.29,251.0,520471,593372,field_out,hit_into_play,13.0,L,R,STL,CIN,X,6.0,ground_ball,-1.65,1.83,Paul Clemons,-0.215,0.6499999999999999,0.33,out,in,w
231,231,231,62175,SI,20200913,89.7,-1.65,5.28,232.0,520471,593372,,foul,11.0,L,R,STL,CIN,S,,,-1.15,2.86,Paul Clemons,0.0,0.1499999999999999,0.6400000000000001,out,in,w
232,232,232,62176,SI,20200913,89.3,-1.73,5.28,232.0,520471,593372,,called_strike,6.0,L,R,STL,CIN,S,,,0.52,2.23,Paul Clemons,-0.076,0.48,0.73,in,in,r
233,233,233,62177,FF,20200913,91.0,-1.75,5.48,230.0,520471,593372,,ball,14.0,L,R,STL,CIN,B,,,0.94,2.51,Paul Clemons,0.051,0.06,0.9900000000000002,in,in,r
234,234,234,62178,FF,20200913,90.3,-1.71,5.51,225.0,520471,593372,,ball,14.0,L,R,STL,CIN,B,,,1.33,2.24,Paul Clemons,0.032,0.33,0.7400000000000002,out,in,w
235,235,235,62179,SI,20200913,89.4,-1.9,5.29,234.0,520471,593372,,called_strike,4.0,L,R,STL,CIN,S,,,-0.3,2.61,Paul Clemons,-0.042,0.7,0.8900000000000001,in,in,r
236,236,236,62180,SL,20200913,82.7,-1.04,6.31,10.0,621573,596112,strikeout,swinging_strike_blocked,14.0,R,R,STL,CIN,S,2.0,,0.62,0.31,Paul Clemons,-0.272,0.38,1.19,in,out,w
237,237,237,62181,SL,20200913,83.4,-1.02,6.32,41.0,621573,596112,,foul,8.0,R,R,STL,CIN,S,,,-0.2,2.08,Paul Clemons,0.0,0.8,0.5800000000000001,in,in,r
238,238,238,62182,SL,20200913,84.3,-1.08,6.27,47.0,621573,596112,,swinging_strike_blocked,14.0,R,R,STL,CIN,S,,,0.98,-0.14,Paul Clemons,-0.116,0.02,1.64,in,out,w
239,239,239,62183,SL,20200913,84.3,-1.2,6.19,92.0,621573,596112,,called_strike,6.0,R,R,STL,CIN,S,,,0.32,2.73,Paul Clemons,-0.086,0.6799999999999999,0.77,in,in,r
240,240,240,62184,FF,20200913,94.9,-2.29,5.48,191.0,572761,641816,strikeout,swinging_strike,13.0,L,R,STL,CIN,S,2.0,,-1.16,2.37,Paul Clemons,-0.414,0.1599999999999999,0.8700000000000001,out,in,w
241,241,241,62185,FS,20200913,87.3,-2.38,5.36,227.0,572761,641816,,foul,11.0,L,R,STL,CIN,S,,,-0.95,3.05,Paul Clemons,0.0,0.05,0.4500000000000002,in,in,r
242,242,242,62186,SL,20200913,87.7,-2.24,5.5,148.0,572761,641816,,blocked_ball,14.0,L,R,STL,CIN,B,,,1.42,0.55,Paul Clemons,0.043,0.4199999999999999,0.95,out,out,w
243,243,243,62187,FF,20200913,95.1,-2.46,5.49,225.0,572761,641816,,ball,13.0,L,R,STL,CIN,B,,,-0.69,0.82,Paul Clemons,0.091,0.31,0.68,in,out,w
244,244,244,62188,FF,20200913,94.1,-2.26,5.59,227.0,572761,641816,,swinging_strike,6.0,L,R,STL,CIN,S,,,0.68,2.61,Paul Clemons,-0.115,0.3199999999999999,0.8900000000000001,in,in,r
245,245,245,62189,SL,20200913,86.5,-2.42,5.41,133.0,572761,641816,,foul,7.0,L,R,STL,CIN,S,,,-0.35,2.04,Paul Clemons,-0.078,0.65,0.54,in,in,r
246,246,246,62190,FF,20200913,95.2,-2.23,5.49,225.0,425877,641816,strikeout,foul_tip,6.0,R,R,STL,CIN,S,2.0,,0.31,2.62,Paul Clemons,-0.807,0.69,0.8799999999999999,in,in,r
247,247,247,62191,FF,20200913,93.9,-2.4,5.54,222.0,425877,641816,,foul,1.0,R,R,STL,CIN,S,,,-0.39,3.01,Paul Clemons,-0.153,0.61,0.4900000000000002,in,in,r
248,248,248,62192,SL,20200913,88.2,-2.12,5.49,141.0,425877,641816,,ball,14.0,R,R,STL,CIN,B,,,1.11,1.26,Paul Clemons,0.272,0.1100000000000001,0.24,out,out,w
249,249,249,62193,FF,20200913,93.4,-2.28,5.55,225.0,425877,641816,,ball,2.0,R,R,STL,CIN,B,,,0.24,3.35,Paul Clemons,0.158,0.76,0.1499999999999999,in,in,r
250,250,250,62194,FS,20200913,87.3,-2.31,5.45,215.0,425877,641816,,ball,14.0,R,R,STL,CIN,B,,,1.06,1.61,Paul Clemons,0.044,0.06,0.1100000000000001,out,in,w
251,251,251,62195,FF,20200913,94.1,-2.18,5.51,220.0,425877,641816,,swinging_strike,2.0,R,R,STL,CIN,S,,,-0.18,3.45,Paul Clemons,-0.091,0.8200000000000001,0.0499999999999998,in,in,r
252,252,252,62196,SL,20200913,87.4,-2.32,5.57,103.0,592660,641816,single,hit_into_play,9.0,R,R,STL,CIN,X,7.0,line_drive,0.55,2.07,Paul Clemons,0.644,0.4499999999999999,0.5699999999999998,in,in,r
253,253,253,62197,FF,20200913,93.1,-2.3,5.5,225.0,592660,641816,,ball,9.0,R,R,STL,CIN,B,,,0.6,1.97,Paul Clemons,0.083,0.4,0.47,in,in,r
254,254,254,62198,SL,20200913,86.4,-2.13,5.44,197.0,592660,641816,,ball,14.0,R,R,STL,CIN,B,,,1.24,1.1,Paul Clemons,0.017,0.24,0.3999999999999999,out,out,w
255,255,255,62199,SL,20200913,87.0,-2.22,5.48,158.0,592660,641816,,swinging_strike,14.0,R,R,STL,CIN,S,,,0.93,1.26,Paul Clemons,-0.049,0.0699999999999999,0.24,in,out,w
256,256,256,62200,FF,20200913,95.3,-2.07,5.54,217.0,543543,641816,walk,ball,14.0,L,R,STL,CIN,B,,,0.9,2.42,Paul Clemons,0.238,0.0999999999999999,0.92,in,in,r
257,257,257,62201,FF,20200913,93.8,-1.99,5.61,218.0,543543,641816,,ball,12.0,L,R,STL,CIN,B,,,1.71,2.68,Paul Clemons,0.122,0.71,0.8199999999999998,out,in,w
258,258,258,62202,FF,20200913,93.0,-2.22,5.64,216.0,543543,641816,,ball,12.0,L,R,STL,CIN,B,,,0.08,4.22,Paul Clemons,0.051,0.92,0.7199999999999998,in,out,w
259,259,259,62203,FF,20200913,92.2,-2.21,5.63,217.0,543543,641816,,ball,12.0,L,R,STL,CIN,B,,,1.11,2.87,Paul Clemons,0.032,0.1100000000000001,0.6299999999999999,out,in,w
260,260,260,62204,SL,20200913,83.7,-2.33,5.54,145.0,543543,641816,,called_strike,4.0,L,R,STL,CIN,S,,,-0.65,2.29,Paul Clemons,-0.042,0.35,0.79,in,in,r
261,261,261,62205,SL,20200913,83.1,-1.93,5.31,63.0,571718,593372,strikeout,called_strike,8.0,L,R,STL,CIN,S,2.0,,0.13,1.54,Paul Clemons,-0.521,0.87,0.04,in,in,r
262,262,262,62206,CH,20200913,86.7,-1.8,5.29,250.0,571718,593372,,called_strike,8.0,L,R,STL,CIN,S,,,0.17,1.53,Paul Clemons,-0.109,0.83,0.03,in,in,r
263,263,263,62207,CH,20200913,85.8,-1.68,5.39,257.0,571718,593372,,swinging_strike,14.0,L,R,STL,CIN,S,,,0.12,1.23,Paul Clemons,-0.107,0.88,0.27,in,out,w
