Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
776,CH,20200927,81.6,2.4,6.61,140.0,658668,669373,field_out,hit_into_play,2.0,R,L,KC,DET,X,7.0,line_drive,-0.04,3.51,Erich Bacchus,-0.215,
777,FF,20200927,95.0,3.12,6.25,123.0,658668,669373,,foul,5.0,R,L,KC,DET,S,,,0.0,2.95,Erich Bacchus,0.0,
778,CH,20200927,83.5,2.22,6.6,148.0,658668,669373,,ball,13.0,R,L,KC,DET,B,,,-0.71,1.39,Erich Bacchus,0.035,r
779,FF,20200927,96.4,2.9,6.39,140.0,658668,669373,,foul,3.0,R,L,KC,DET,S,,,0.29,3.64,Erich Bacchus,0.0,
780,FF,20200927,95.4,2.96,6.41,139.0,658668,669373,,ball,12.0,R,L,KC,DET,B,,,0.23,4.12,Erich Bacchus,0.027,r
781,FF,20200927,93.4,2.97,6.47,144.0,658668,669373,,swinging_strike,3.0,R,L,KC,DET,S,,,0.42,3.25,Erich Bacchus,-0.056,
782,FF,20200927,92.8,2.8,6.43,141.0,658668,669373,,foul_tip,2.0,R,L,KC,DET,S,,,0.24,3.08,Erich Bacchus,-0.042,
783,SL,20200927,83.1,-1.43,5.47,86.0,663662,663903,field_out,hit_into_play,14.0,R,R,KC,DET,X,4.0,ground_ball,0.96,1.65,Erich Bacchus,-0.112,
784,SL,20200927,82.9,-1.45,5.47,78.0,622682,663903,field_out,hit_into_play,13.0,L,R,KC,DET,X,4.0,line_drive,-0.06,0.86,Erich Bacchus,-0.162,
785,SI,20200927,92.2,-1.18,5.46,209.0,622682,663903,,ball,12.0,L,R,KC,DET,B,,,0.42,3.89,Erich Bacchus,0.02,r
786,SI,20200927,93.2,-1.31,5.43,224.0,622682,663903,,swinging_strike,5.0,L,R,KC,DET,S,,,0.0,2.34,Erich Bacchus,-0.026,
787,SL,20200927,84.5,-1.38,5.45,107.0,642727,663903,field_out,hit_into_play,14.0,L,R,KC,DET,X,6.0,popup,0.95,1.75,Erich Bacchus,-0.18,
788,SI,20200927,91.9,-1.25,5.47,209.0,642727,663903,,swinging_strike,2.0,L,R,KC,DET,S,,,-0.17,3.32,Erich Bacchus,-0.06,
789,SL,20200927,82.3,-1.49,5.56,94.0,642727,663903,,ball,13.0,L,R,KC,DET,B,,,-0.24,1.35,Erich Bacchus,0.032,r
790,SI,20200927,91.3,-1.23,5.48,214.0,642727,663903,,called_strike,6.0,L,R,KC,DET,S,,,0.46,2.4,Erich Bacchus,-0.042,r
791,CH,20200927,83.5,2.28,6.53,199.0,643436,669373,strikeout,swinging_strike,7.0,R,L,KC,DET,S,2.0,,-0.43,1.83,Erich Bacchus,-0.096,
792,FF,20200927,95.3,2.79,6.29,142.0,643436,669373,,foul,1.0,R,L,KC,DET,S,,,-0.79,3.53,Erich Bacchus,0.0,
793,FF,20200927,95.3,2.85,6.33,143.0,643436,669373,,foul,5.0,R,L,KC,DET,S,,,0.21,2.8,Erich Bacchus,0.0,
794,FF,20200927,93.9,3.0,6.31,142.0,643436,669373,,swinging_strike,6.0,R,L,KC,DET,S,,,0.33,2.86,Erich Bacchus,-0.032,
795,FF,20200927,94.7,3.01,6.42,145.0,643436,669373,,ball,11.0,R,L,KC,DET,B,,,-0.03,4.04,Erich Bacchus,0.021,r
796,FF,20200927,94.5,3.01,6.22,141.0,643436,669373,,swinging_strike,1.0,R,L,KC,DET,S,,,-0.49,3.31,Erich Bacchus,-0.022,
797,KC,20200927,75.5,2.52,6.54,341.0,643436,669373,,ball,14.0,R,L,KC,DET,B,,,0.75,0.6,Erich Bacchus,0.018,r
798,FF,20200927,94.8,2.8,6.37,143.0,641531,669373,strikeout,swinging_strike,11.0,R,L,KC,DET,S,2.0,,-0.13,3.58,Erich Bacchus,-0.208,
799,CH,20200927,83.4,2.43,6.5,136.0,641531,669373,,ball,13.0,R,L,KC,DET,B,,,-0.72,1.44,Erich Bacchus,0.06,r
800,FF,20200927,93.5,3.09,6.26,136.0,641531,669373,,foul,5.0,R,L,KC,DET,S,,,-0.06,2.79,Erich Bacchus,-0.047,
801,FF,20200927,93.5,2.97,6.34,141.0,641531,669373,,foul,2.0,R,L,KC,DET,S,,,0.06,3.12,Erich Bacchus,-0.039,
802,FF,20200927,93.4,2.64,6.47,141.0,641531,669373,,ball,11.0,R,L,KC,DET,B,,,-0.57,4.26,Erich Bacchus,0.04,r
803,FF,20200927,93.5,3.13,6.3,134.0,641531,669373,,ball,12.0,R,L,KC,DET,B,,,1.56,4.41,Erich Bacchus,0.027,r
804,FF,20200927,95.1,3.01,6.26,141.0,596748,669373,field_out,hit_into_play,1.0,R,L,KC,DET,X,4.0,popup,-0.48,3.28,Erich Bacchus,-0.319,
805,CH,20200927,82.1,2.11,6.63,150.0,596748,669373,,ball,13.0,R,L,KC,DET,B,,,-0.78,0.97,Erich Bacchus,0.103,r
806,CH,20200927,82.1,2.51,6.58,141.0,596748,669373,,foul,14.0,R,L,KC,DET,S,,,1.17,2.07,Erich Bacchus,0.0,
807,FF,20200927,96.6,2.94,6.41,141.0,596748,669373,,foul,12.0,R,L,KC,DET,S,,,0.17,3.82,Erich Bacchus,0.0,
808,FF,20200927,95.1,2.95,6.32,148.0,596748,669373,,foul,11.0,R,L,KC,DET,S,,,-0.49,3.59,Erich Bacchus,0.0,
809,SL,20200927,85.9,2.89,6.27,137.0,596748,669373,,ball,13.0,R,L,KC,DET,B,,,-1.11,1.43,Erich Bacchus,0.035,r
810,KC,20200927,78.9,2.4,6.52,344.0,596748,669373,,ball,13.0,R,L,KC,DET,B,,,-0.47,-2.08,Erich Bacchus,0.027,r
811,FF,20200927,95.5,3.15,6.37,140.0,596748,669373,,foul,12.0,R,L,KC,DET,S,,,0.68,4.37,Erich Bacchus,0.0,
812,CH,20200927,81.0,2.33,6.59,142.0,596748,669373,,foul,4.0,R,L,KC,DET,S,,,-0.38,2.24,Erich Bacchus,-0.056,
813,FF,20200927,93.6,3.03,6.36,141.0,596748,669373,,foul,1.0,R,L,KC,DET,S,,,-0.41,3.01,Erich Bacchus,-0.042,
814,SI,20200927,93.3,-1.33,5.41,210.0,670623,663903,field_out,hit_into_play,2.0,R,R,KC,DET,X,5.0,ground_ball,-0.25,2.65,Erich Bacchus,-0.095,
815,SI,20200927,93.3,-1.16,5.42,215.0,670623,663903,,called_strike,9.0,R,R,KC,DET,S,,,0.4,1.84,Erich Bacchus,-0.017,r
816,SI,20200927,93.5,-1.23,5.38,214.0,606992,663903,field_out,hit_into_play,11.0,R,R,KC,DET,X,4.0,line_drive,-1.05,2.92,Erich Bacchus,-0.118,
817,SI,20200927,94.0,-1.2,5.41,211.0,606992,663903,,foul,1.0,R,R,KC,DET,S,,,-0.3,2.83,Erich Bacchus,0.0,
818,SL,20200927,83.1,-1.51,5.49,66.0,606992,663903,,ball,14.0,R,R,KC,DET,B,,,1.41,0.72,Erich Bacchus,0.015,r
819,SL,20200927,83.7,-1.25,5.44,109.0,606992,663903,,called_strike,14.0,R,R,KC,DET,S,,,0.98,2.12,Erich Bacchus,-0.039,r
820,SL,20200927,82.5,-1.44,5.5,86.0,606992,663903,,called_strike,5.0,R,R,KC,DET,S,,,0.2,2.21,Erich Bacchus,-0.026,r
821,SI,20200927,93.0,-1.27,5.42,207.0,593528,663903,field_out,hit_into_play,6.0,R,R,KC,DET,X,4.0,ground_ball,0.34,2.47,Erich Bacchus,-0.319,
822,SI,20200927,93.5,-1.22,5.43,214.0,593528,663903,,ball,14.0,R,R,KC,DET,B,,,0.77,1.44,Erich Bacchus,0.103,r
823,SI,20200927,92.0,-1.35,5.47,209.0,593528,663903,,foul,4.0,R,R,KC,DET,S,,,-0.29,2.5,Erich Bacchus,-0.076,
824,SL,20200927,82.8,-1.42,5.52,68.0,593528,663903,,ball,14.0,R,R,KC,DET,B,,,1.66,0.31,Erich Bacchus,0.051,r
825,SI,20200927,91.9,-1.28,5.62,212.0,593528,663903,,ball,11.0,R,R,KC,DET,B,,,-1.12,3.45,Erich Bacchus,0.032,r
826,SI,20200927,92.6,-1.31,5.56,209.0,593528,663903,,called_strike,8.0,R,R,KC,DET,S,,,0.2,1.65,Erich Bacchus,-0.042,r
827,SL,20200927,84.4,-2.14,5.61,181.0,521692,519455,strikeout,swinging_strike,14.0,R,R,KC,DET,S,2.0,,1.65,0.82,Erich Bacchus,-0.278,
828,SL,20200927,85.4,-1.95,5.66,199.0,521692,519455,,ball,14.0,R,R,KC,DET,B,,,1.94,0.87,Erich Bacchus,0.062,r
829,CU,20200927,80.4,-2.05,5.72,50.0,521692,519455,,blocked_ball,14.0,R,R,KC,DET,B,,,0.78,0.5,Erich Bacchus,0.039,r
830,SL,20200927,84.5,-2.25,5.64,177.0,521692,519455,,foul,8.0,R,R,KC,DET,S,,,0.23,1.95,Erich Bacchus,0.0,
831,SI,20200927,89.4,-2.01,5.73,210.0,521692,519455,,foul,7.0,R,R,KC,DET,S,,,-0.76,1.82,Erich Bacchus,0.0,
832,SL,20200927,83.2,-1.96,5.66,171.0,521692,519455,,ball,14.0,R,R,KC,DET,B,,,1.41,1.03,Erich Bacchus,0.018,r
833,SL,20200927,84.1,-2.15,5.78,191.0,521692,519455,,called_strike,4.0,R,R,KC,DET,S,,,-0.53,2.32,Erich Bacchus,-0.053,r
834,FF,20200927,90.0,-1.9,5.79,217.0,521692,519455,,foul,12.0,R,R,KC,DET,S,,,0.87,2.79,Erich Bacchus,-0.041,
835,SI,20200927,90.3,-1.96,5.67,185.0,609275,519455,single,hit_into_play,8.0,L,R,KC,DET,X,8.0,ground_ball,-0.07,1.65,Erich Bacchus,0.121,
836,SL,20200927,85.2,-2.05,5.68,163.0,609275,519455,,ball,13.0,L,R,KC,DET,B,,,-1.52,2.5,Erich Bacchus,0.018,r
837,SL,20200927,85.7,-2.02,5.65,169.0,593160,519455,field_out,hit_into_play,5.0,R,R,KC,DET,X,7.0,fly_ball,-0.14,2.34,Erich Bacchus,-0.194,
838,FF,20200927,90.3,-1.98,5.65,218.0,593160,519455,,ball,7.0,R,R,KC,DET,B,,,-0.82,1.59,Erich Bacchus,0.027,w
839,SL,20200927,85.4,-1.98,5.6,178.0,460086,519455,strikeout,foul_tip,7.0,L,R,KC,DET,S,2.0,,-0.59,1.96,Erich Bacchus,-0.319,
840,SL,20200927,85.5,-2.01,5.71,177.0,460086,519455,,ball,11.0,L,R,KC,DET,B,,,-1.36,2.42,Erich Bacchus,0.103,r
841,FF,20200927,89.2,-2.02,5.73,216.0,460086,519455,,foul,4.0,L,R,KC,DET,S,,,-0.42,2.26,Erich Bacchus,-0.076,
842,CH,20200927,85.9,-1.98,5.74,220.0,460086,519455,,ball,13.0,L,R,KC,DET,B,,,-1.08,1.9,Erich Bacchus,0.051,r
843,SI,20200927,89.6,-1.97,5.74,204.0,460086,519455,,ball,13.0,L,R,KC,DET,B,,,-1.38,1.93,Erich Bacchus,0.032,r
844,FF,20200927,89.5,-1.92,5.77,214.0,460086,519455,,foul,8.0,L,R,KC,DET,S,,,-0.25,2.02,Erich Bacchus,-0.042,
845,SL,20200927,82.6,-1.59,5.54,85.0,621514,663903,field_out,hit_into_play,7.0,L,R,KC,DET,X,3.0,ground_ball,-0.38,1.44,Erich Bacchus,-0.421,
846,SI,20200927,92.8,-1.29,5.46,208.0,621514,663903,,called_strike,9.0,L,R,KC,DET,S,,,0.47,1.87,Erich Bacchus,-0.057,r
847,SI,20200927,92.8,-1.24,5.46,212.0,621514,663903,,ball,14.0,L,R,KC,DET,B,,,1.07,1.26,Erich Bacchus,0.045,r
848,CH,20200927,86.3,-1.39,5.53,227.0,621514,663903,,blocked_ball,13.0,L,R,KC,DET,B,,,-0.06,0.58,Erich Bacchus,0.06,r
849,SL,20200927,82.0,-1.62,5.6,90.0,621514,663903,,blocked_ball,13.0,L,R,KC,DET,B,,,-0.2,0.47,Erich Bacchus,0.04,r
850,SL,20200927,81.8,-1.55,5.53,84.0,641525,663903,double,hit_into_play,5.0,R,R,KC,DET,X,8.0,fly_ball,-0.06,2.22,Erich Bacchus,0.704,
851,SI,20200927,92.3,-1.33,5.53,209.0,641525,663903,,ball,1.0,R,R,KC,DET,B,,,-0.69,3.45,Erich Bacchus,0.033,w
852,SL,20200927,83.4,-1.55,5.59,99.0,592348,663903,field_out,hit_into_play,9.0,L,R,KC,DET,X,7.0,fly_ball,0.28,1.76,Erich Bacchus,-0.314,
853,SL,20200927,82.8,-1.41,5.45,73.0,592348,663903,,blocked_ball,14.0,L,R,KC,DET,B,,,0.12,0.45,Erich Bacchus,0.065,r
854,SL,20200927,84.2,-1.42,5.53,85.0,592348,663903,,ball,14.0,L,R,KC,DET,B,,,1.32,1.63,Erich Bacchus,0.037,r
855,SL,20200927,80.2,-1.57,5.62,75.0,592348,663903,,called_strike,13.0,L,R,KC,DET,S,,,-0.99,2.38,Erich Bacchus,-0.056,r
856,SI,20200927,93.2,-1.17,5.55,211.0,592348,663903,,ball,14.0,L,R,KC,DET,B,,,1.55,1.53,Erich Bacchus,0.013,r
857,SI,20200927,92.5,-1.34,5.55,212.0,592348,663903,,called_strike,8.0,L,R,KC,DET,S,,,0.26,1.79,Erich Bacchus,-0.044,r
858,SL,20200927,82.1,-1.52,5.61,75.0,663662,663903,force_out,hit_into_play,14.0,R,R,KC,DET,X,5.0,ground_ball,0.52,1.1,Erich Bacchus,-0.549,
859,SI,20200927,92.3,-1.27,5.51,207.0,663662,663903,,called_strike,12.0,R,R,KC,DET,S,,,0.92,2.64,Erich Bacchus,-0.096,r
860,SI,20200927,92.8,-1.2,5.55,217.0,663662,663903,,ball,8.0,R,R,KC,DET,B,,,0.1,1.59,Erich Bacchus,0.108,w
861,SI,20200927,92.2,-1.27,5.54,211.0,663662,663903,,ball,11.0,R,R,KC,DET,B,,,-1.34,3.57,Erich Bacchus,0.039,r
862,FF,20200927,94.1,-1.23,5.5,207.0,622682,663903,single,hit_into_play,12.0,L,R,KC,DET,X,4.0,ground_ball,1.19,2.82,Erich Bacchus,0.329,
863,SI,20200927,92.8,-1.13,5.54,215.0,622682,663903,,foul,4.0,L,R,KC,DET,S,,,-0.3,2.57,Erich Bacchus,0.0,
864,SI,20200927,94.2,-1.22,5.48,210.0,622682,663903,,foul,6.0,L,R,KC,DET,S,,,0.67,2.64,Erich Bacchus,0.0,
865,SI,20200927,92.8,-1.32,5.44,210.0,622682,663903,,foul,8.0,L,R,KC,DET,S,,,0.12,1.81,Erich Bacchus,-0.094,
866,SI,20200927,93.5,-1.29,5.57,211.0,622682,663903,,ball,11.0,L,R,KC,DET,B,,,-0.14,3.81,Erich Bacchus,0.122,r
867,SI,20200927,93.5,-1.24,5.5,208.0,622682,663903,,ball,14.0,L,R,KC,DET,B,,,1.5,2.54,Erich Bacchus,0.051,r
868,SL,20200927,80.9,-1.54,5.65,72.0,622682,663903,,ball,11.0,L,R,KC,DET,B,,,-1.15,3.4,Erich Bacchus,0.032,r
869,SI,20200927,93.5,-1.18,5.58,208.0,622682,663903,,called_strike,6.0,L,R,KC,DET,S,,,0.29,2.44,Erich Bacchus,-0.042,r
50179,SI,20200916,88.3,-2.79,2.5,296.0,642211,642233,field_out,hit_into_play,6.0,L,R,MIL,STL,X,7.0,line_drive,0.6,2.34,Erich Bacchus,-0.108,
50180,CU,20200916,72.9,-2.89,2.36,104.0,642211,642233,,ball,11.0,L,R,MIL,STL,B,,,-1.88,3.38,Erich Bacchus,0.013,r
50181,CU,20200916,73.7,-2.79,2.31,101.0,642211,642233,,called_strike,7.0,L,R,MIL,STL,S,,,-0.53,1.62,Erich Bacchus,-0.017,r
50182,SI,20200916,88.4,-2.72,2.41,297.0,592660,642233,strikeout,foul_tip,13.0,R,R,MIL,STL,S,2.0,,-0.64,1.34,Erich Bacchus,-0.148,
50183,SI,20200916,87.4,-2.74,2.45,297.0,592660,642233,,foul,4.0,R,R,MIL,STL,S,,,-0.3,2.57,Erich Bacchus,0.0,
50184,SI,20200916,88.0,-2.73,2.51,292.0,592660,642233,,ball,14.0,R,R,MIL,STL,B,,,1.29,1.71,Erich Bacchus,0.03,r
50185,CU,20200916,73.6,-2.75,2.29,99.0,592660,642233,,foul,3.0,R,R,MIL,STL,S,,,0.32,2.94,Erich Bacchus,0.0,
50186,SI,20200916,88.3,-2.74,2.45,298.0,592660,642233,,swinging_strike,7.0,R,R,MIL,STL,S,,,-0.73,1.46,Erich Bacchus,-0.044,
50187,SI,20200916,87.6,-2.72,2.45,301.0,592660,642233,,called_strike,7.0,R,R,MIL,STL,S,,,-0.73,1.89,Erich Bacchus,-0.033,r
50188,CU,20200916,72.8,-2.76,2.27,103.0,592660,642233,,ball,13.0,R,R,MIL,STL,B,,,-1.95,1.46,Erich Bacchus,0.027,r
50189,SI,20200916,87.9,-2.78,2.51,297.0,641933,642233,field_out,hit_into_play,5.0,R,R,MIL,STL,X,6.0,ground_ball,-0.03,2.12,Erich Bacchus,-0.241,
50190,SI,20200916,87.3,-2.71,2.48,303.0,641933,642233,,swinging_strike,13.0,R,R,MIL,STL,S,,,-0.25,1.29,Erich Bacchus,-0.05,
50191,SI,20200916,88.0,-2.72,2.55,303.0,641933,642233,,ball,14.0,R,R,MIL,STL,B,,,0.6,1.32,Erich Bacchus,0.041,r
50192,SI,20200916,92.5,-3.42,5.8,215.0,460075,676220,field_out,hit_into_play,8.0,R,R,MIL,STL,X,6.0,ground_ball,0.0,2.18,Erich Bacchus,-0.284,
50193,SL,20200916,83.6,-3.36,5.87,51.0,460075,676220,,blocked_ball,14.0,R,R,MIL,STL,B,,,1.14,0.79,Erich Bacchus,0.033,r
50194,SL,20200916,83.8,-3.51,5.83,39.0,592885,676220,walk,ball,14.0,L,R,MIL,STL,B,,,0.25,1.27,Erich Bacchus,0.116,r
50195,SI,20200916,94.3,-3.51,5.83,222.0,592885,676220,,ball,11.0,L,R,MIL,STL,B,,,-1.06,3.77,Erich Bacchus,0.039,r
50196,SI,20200916,93.5,-3.48,5.79,223.0,592885,676220,,called_strike,7.0,L,R,MIL,STL,S,,,-0.42,2.04,Erich Bacchus,-0.032,r
50197,SI,20200916,95.1,-3.71,5.8,225.0,592885,676220,,ball,11.0,L,R,MIL,STL,B,,,-1.47,3.0,Erich Bacchus,0.021,r
50198,SI,20200916,94.0,-3.79,5.71,225.0,592885,676220,,called_strike,11.0,L,R,MIL,STL,S,,,-0.83,3.29,Erich Bacchus,-0.022,r
50199,SL,20200916,84.1,-3.54,5.92,47.0,592885,676220,,ball,14.0,L,R,MIL,STL,B,,,1.08,1.26,Erich Bacchus,0.018,r
50200,SL,20200916,82.7,-3.48,5.94,49.0,541645,676220,field_out,hit_into_play,6.0,R,R,MIL,STL,X,6.0,ground_ball,0.3,2.92,Erich Bacchus,-0.142,
50201,SL,20200916,82.5,-3.26,6.07,39.0,541645,676220,,called_strike,6.0,R,R,MIL,STL,S,,,0.75,2.73,Erich Bacchus,-0.026,r
50202,SL,20200916,84.5,-1.46,5.91,99.0,641924,670912,home_run,hit_into_play,2.0,R,R,MIL,STL,X,,line_drive,0.19,3.11,Erich Bacchus,1.832,
50203,FF,20200916,94.3,-1.53,5.76,201.0,641924,670912,,foul,1.0,R,R,MIL,STL,S,,,-0.64,3.31,Erich Bacchus,-0.059,
50204,FF,20200916,94.3,-1.54,5.84,197.0,641924,670912,,foul,11.0,R,R,MIL,STL,S,,,-0.93,3.03,Erich Bacchus,-0.044,
50205,FF,20200916,96.0,-1.57,5.76,197.0,649966,670912,strikeout,swinging_strike,4.0,R,R,MIL,STL,S,2.0,,-0.63,2.54,Erich Bacchus,-0.336,
50206,SL,20200916,83.6,-1.48,5.92,92.0,649966,670912,,called_strike,11.0,R,R,MIL,STL,S,,,-1.07,2.44,Erich Bacchus,-0.095,w
50207,SL,20200916,84.3,-1.42,5.91,101.0,649966,670912,,called_strike,5.0,R,R,MIL,STL,S,,,-0.2,2.54,Erich Bacchus,-0.096,r
50208,SL,20200916,84.5,-1.5,5.81,97.0,649966,670912,,ball,11.0,R,R,MIL,STL,B,,,-0.59,3.91,Erich Bacchus,0.108,r
50209,FF,20200916,94.6,-1.48,5.78,191.0,649966,670912,,ball,11.0,R,R,MIL,STL,B,,,-0.07,4.15,Erich Bacchus,0.039,r
50210,FF,20200916,93.4,-1.55,5.82,201.0,606115,670912,single,hit_into_play,2.0,R,R,MIL,STL,X,9.0,ground_ball,-0.25,2.89,Erich Bacchus,0.439,
50211,CU,20200916,76.2,-1.22,6.19,63.0,606115,670912,,called_strike,3.0,R,R,MIL,STL,S,,,0.75,3.21,Erich Bacchus,-0.042,r
50212,FF,20200916,98.5,-1.98,5.82,221.0,543543,642207,strikeout,swinging_strike,1.0,L,R,MIL,STL,S,2.0,,-0.82,2.89,Erich Bacchus,-0.135,
50213,FF,20200916,97.5,-1.92,5.82,215.0,543543,642207,,ball,11.0,L,R,MIL,STL,B,,,-1.66,4.21,Erich Bacchus,0.039,r
50214,FF,20200916,97.9,-2.0,5.9,214.0,543543,642207,,swinging_strike,5.0,L,R,MIL,STL,S,,,-0.04,2.45,Erich Bacchus,-0.032,
50215,FF,20200916,97.1,-1.88,5.88,218.0,543543,642207,,ball,11.0,L,R,MIL,STL,B,,,-1.38,3.32,Erich Bacchus,0.021,r
50216,FF,20200916,98.8,-1.93,5.89,219.0,543543,642207,,ball,11.0,L,R,MIL,STL,B,,,-2.08,2.82,Erich Bacchus,0.013,r
50217,CH,20200916,85.2,-2.16,5.55,278.0,543543,642207,,called_strike,2.0,L,R,MIL,STL,S,,,-0.02,2.76,Erich Bacchus,-0.017,r
50218,CH,20200916,84.7,-2.15,5.58,274.0,502671,642207,strikeout,called_strike,3.0,R,R,MIL,STL,S,2.0,,0.35,3.21,Erich Bacchus,-0.118,r
50219,FF,20200916,98.6,-1.91,5.82,220.0,502671,642207,,foul,5.0,R,R,MIL,STL,S,,,0.03,2.31,Erich Bacchus,-0.044,
50220,FF,20200916,98.2,-2.04,5.73,227.0,502671,642207,,called_strike,9.0,R,R,MIL,STL,S,,,0.31,2.21,Erich Bacchus,-0.033,r
50221,FC,20200916,87.7,-2.13,5.86,142.0,502671,642207,,ball,14.0,R,R,MIL,STL,B,,,1.29,2.22,Erich Bacchus,0.027,r
50222,FF,20200916,95.7,-1.99,5.82,218.0,657557,642207,field_out,hit_into_play,2.0,R,R,MIL,STL,X,8.0,fly_ball,0.03,2.9,Erich Bacchus,-0.291,
50223,FF,20200916,97.1,-1.97,5.87,214.0,657557,642207,,ball,11.0,R,R,MIL,STL,B,,,-0.91,3.6,Erich Bacchus,0.041,r
50224,SL,20200916,84.3,-1.29,5.86,75.0,576397,670912,strikeout,swinging_strike,9.0,R,R,MIL,STL,S,2.0,,0.48,1.37,Erich Bacchus,-0.332,
50225,CU,20200916,76.8,-1.22,6.19,58.0,576397,670912,,foul,11.0,R,R,MIL,STL,S,,,-0.17,3.4,Erich Bacchus,-0.095,
50226,FF,20200916,94.2,-1.47,5.7,192.0,576397,670912,,ball,11.0,R,R,MIL,STL,B,,,-0.64,4.09,Erich Bacchus,0.038,r
50227,SL,20200916,85.5,-1.47,6.0,108.0,576397,670912,,called_strike,11.0,R,R,MIL,STL,S,,,-0.38,3.4,Erich Bacchus,-0.086,r
50228,CU,20200916,77.7,-1.43,6.06,57.0,596129,670912,single,hit_into_play,8.0,L,R,MIL,STL,X,9.0,line_drive,-0.01,2.02,Erich Bacchus,0.327,
50229,FF,20200916,95.4,-1.54,5.77,201.0,596129,670912,,ball,11.0,L,R,MIL,STL,B,,,-1.64,3.52,Erich Bacchus,0.023,r
50230,FF,20200916,94.7,-1.61,5.78,207.0,596129,670912,,called_strike,7.0,L,R,MIL,STL,S,,,-0.67,2.11,Erich Bacchus,-0.041,r
50231,SL,20200916,82.8,-1.38,5.93,91.0,669374,670912,field_out,hit_into_play,8.0,R,R,MIL,STL,X,7.0,line_drive,-0.09,1.55,Erich Bacchus,-0.314,
50232,SL,20200916,85.0,-1.41,5.93,108.0,669374,670912,,called_strike,5.0,R,R,MIL,STL,S,,,-0.05,2.37,Erich Bacchus,-0.127,r
50233,CU,20200916,74.4,-1.34,6.19,54.0,669374,670912,,ball,11.0,R,R,MIL,STL,B,,,-0.1,3.59,Erich Bacchus,0.115,r
50234,FF,20200916,94.4,-1.6,5.87,200.0,669374,670912,,ball,11.0,R,R,MIL,STL,B,,,-1.13,2.56,Erich Bacchus,0.057,r
50235,SL,20200916,84.8,-1.38,5.81,94.0,669374,670912,,ball,14.0,R,R,MIL,STL,B,,,1.29,2.48,Erich Bacchus,0.013,r
50236,SL,20200916,85.9,-1.39,5.97,114.0,669374,670912,,called_strike,2.0,R,R,MIL,STL,S,,,-0.18,3.44,Erich Bacchus,-0.044,r
50237,FF,20200916,94.4,-1.48,5.98,192.0,460075,670912,hit_by_pitch,hit_by_pitch,11.0,R,R,MIL,STL,B,,,-1.75,4.35,Erich Bacchus,0.24,
50238,SL,20200916,85.6,-1.4,6.02,110.0,460075,670912,,ball,14.0,R,R,MIL,STL,B,,,1.59,1.38,Erich Bacchus,0.027,r
50239,SL,20200916,84.1,-1.26,6.12,114.0,592885,670912,field_out,hit_into_play,9.0,L,R,MIL,STL,X,7.0,fly_ball,0.42,2.13,Erich Bacchus,-0.351,
50240,FF,20200916,93.2,-1.52,5.99,198.0,592885,670912,,ball,11.0,L,R,MIL,STL,B,,,-1.06,3.55,Erich Bacchus,0.06,r
50241,CH,20200916,86.3,-1.31,6.13,230.0,592885,670912,,ball,11.0,L,R,MIL,STL,B,,,-1.89,2.67,Erich Bacchus,0.041,r
50242,CU,20200916,80.7,-2.57,5.15,51.0,669242,642547,strikeout,swinging_strike_blocked,14.0,L,R,MIL,STL,S,2.0,,1.47,0.65,Erich Bacchus,-0.096,
50243,FF,20200916,94.9,-2.8,5.06,208.0,669242,642547,,foul,11.0,L,R,MIL,STL,S,,,-0.53,3.46,Erich Bacchus,0.0,
50244,FF,20200916,92.9,-2.93,4.97,221.0,669242,642547,,called_strike,11.0,L,R,MIL,STL,S,,,-0.94,2.67,Erich Bacchus,-0.032,r
50245,FF,20200916,92.4,-2.91,5.04,208.0,669242,642547,,ball,12.0,L,R,MIL,STL,B,,,0.2,3.96,Erich Bacchus,0.021,r
50246,FF,20200916,92.8,-2.75,5.17,206.0,669242,642547,,foul,2.0,L,R,MIL,STL,S,,,0.15,3.0,Erich Bacchus,-0.022,
50247,CS,20200916,75.2,-2.29,5.42,53.0,669242,642547,,ball,11.0,L,R,MIL,STL,B,,,-1.35,2.79,Erich Bacchus,0.018,r
50248,CS,20200916,77.3,-2.17,5.34,47.0,446308,642547,strikeout,swinging_strike_blocked,14.0,L,R,MIL,STL,S,2.0,,0.54,0.87,Erich Bacchus,-0.103,
50249,FF,20200916,94.2,-2.84,5.07,213.0,446308,642547,,foul,11.0,L,R,MIL,STL,S,,,-0.25,4.06,Erich Bacchus,0.0,
50250,FF,20200916,93.2,-2.69,5.11,211.0,446308,642547,,foul,11.0,L,R,MIL,STL,S,,,-0.59,4.07,Erich Bacchus,-0.039,
50251,FF,20200916,94.6,-2.86,5.08,219.0,446308,642547,,called_strike,7.0,L,R,MIL,STL,S,,,-0.49,2.12,Erich Bacchus,-0.026,r
50252,CU,20200916,80.2,-2.72,4.99,61.0,664056,642547,strikeout,swinging_strike,9.0,R,R,MIL,STL,S,2.0,,0.55,1.43,Erich Bacchus,-0.18,
50253,FF,20200916,93.0,-2.64,5.19,210.0,664056,642547,,foul_tip,11.0,R,R,MIL,STL,S,,,-0.84,3.28,Erich Bacchus,-0.06,
