,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
595262,CH,20210501,87.5,-1.89,5.37,244.0,630105,543101,,ball,11.0,L,R,SD,SF,B,,,-1.01,3.34,Ryan Additon,0.021
595263,FF,20210501,94.2,-1.68,5.56,225.0,630105,543101,,called_strike,8.0,L,R,SD,SF,S,,,-0.2,2.11,Ryan Additon,-0.027
595264,CH,20210501,88.0,-1.84,5.44,251.0,543333,543101,field_out,hit_into_play,4.0,L,R,SD,SF,X,6.0,ground_ball,-0.39,2.48,Ryan Additon,-0.241
595265,KC,20210501,82.8,-1.84,5.44,47.0,592518,543101,home_run,hit_into_play,6.0,R,R,SD,SF,X,,fly_ball,0.51,2.47,Ryan Additon,2.097
595266,SI,20210501,94.7,-1.74,5.51,217.0,592518,543101,,foul,7.0,R,R,SD,SF,S,,,-0.41,2.02,Ryan Additon,-0.124
595267,SL,20210501,89.0,-1.84,5.67,171.0,592518,543101,,ball,12.0,R,R,SD,SF,B,,,1.11,3.13,Ryan Additon,0.075
595268,SL,20210501,88.4,-1.65,5.51,185.0,592518,543101,,called_strike,9.0,R,R,SD,SF,S,,,0.29,1.68,Ryan Additon,-0.1
595269,SI,20210501,94.0,-1.78,5.51,225.0,665487,543101,walk,ball,11.0,R,R,SD,SF,B,,,-1.46,3.09,Ryan Additon,0.234
595270,SI,20210501,94.6,-1.73,5.61,224.0,665487,543101,,ball,11.0,R,R,SD,SF,B,,,-1.44,2.77,Ryan Additon,0.226
595271,SL,20210501,88.3,-1.63,5.57,160.0,665487,543101,,ball,14.0,R,R,SD,SF,B,,,1.06,2.43,Ryan Additon,0.11
595272,SI,20210501,94.2,-1.75,5.66,222.0,665487,543101,,ball,13.0,R,R,SD,SF,B,,,-1.29,2.41,Ryan Additon,0.055
595273,SL,20210501,88.5,-1.86,5.55,171.0,663757,543101,single,hit_into_play,5.0,L,R,SD,SF,X,8.0,line_drive,0.02,2.26,Ryan Additon,0.441
595274,SI,20210501,93.8,-1.84,5.65,223.0,663757,543101,,called_strike,2.0,L,R,SD,SF,S,,,-0.22,3.29,Ryan Additon,-0.038
595275,SL,20210501,87.6,1.95,6.63,271.0,457763,605483,field_out,hit_into_play,1.0,R,L,SD,SF,X,6.0,ground_ball,-0.79,2.9,Ryan Additon,-0.091
595276,CH,20210501,89.6,2.1,6.5,134.0,457763,605483,,swinging_strike,9.0,R,L,SD,SF,S,,,0.56,1.68,Ryan Additon,-0.028
595277,CH,20210501,89.4,2.09,6.49,139.0,457763,605483,,ball,14.0,R,L,SD,SF,B,,,0.33,0.04,Ryan Additon,0.02
595278,FF,20210501,95.2,1.92,6.62,159.0,457763,605483,,ball,11.0,R,L,SD,SF,B,,,-0.23,4.46,Ryan Additon,0.014
595279,CU,20210501,78.6,1.86,6.76,334.0,457763,605483,,called_strike,8.0,R,L,SD,SF,S,,,0.2,2.09,Ryan Additon,-0.018
595280,SL,20210501,88.8,1.84,6.66,226.0,573131,605483,strikeout,called_strike,5.0,R,L,SD,SF,S,2.0,,-0.06,2.84,Ryan Additon,-0.142
595281,FF,20210501,96.3,1.98,6.66,162.0,573131,605483,,foul,3.0,R,L,SD,SF,S,,,0.43,3.28,Ryan Additon,-0.053
595282,CH,20210501,89.4,2.16,6.5,138.0,573131,605483,,ball,14.0,R,L,SD,SF,B,,,0.92,1.06,Ryan Additon,0.038
595283,FF,20210501,89.4,2.05,6.61,67.0,573131,605483,,ball,14.0,R,L,SD,SF,B,,,1.11,0.84,Ryan Additon,0.021
595284,FF,20210501,94.7,1.97,6.64,149.0,573131,605483,,called_strike,5.0,R,L,SD,SF,S,,,0.21,2.39,Ryan Additon,-0.027
595285,FF,20210501,94.9,1.95,6.63,164.0,596103,605483,field_out,hit_into_play,7.0,R,L,SD,SF,X,4.0,ground_ball,-0.63,1.89,Ryan Additon,-0.241
618670,CH,20210425,91.2,-1.36,5.68,223.0,543543,642068,strikeout,swinging_strike,11.0,L,R,COL,PHI,S,2.0,,-1.26,3.05,Ryan Additon,-0.155
618671,FF,20210425,96.0,-1.14,5.77,202.0,543543,642068,,foul,5.0,L,R,COL,PHI,S,,,0.08,2.73,Ryan Additon,-0.059
618672,FF,20210425,96.4,-1.26,5.75,203.0,543543,642068,,ball,11.0,L,R,COL,PHI,B,,,-0.5,4.17,Ryan Additon,0.029
618673,FF,20210425,96.5,-1.13,5.78,201.0,543543,642068,,called_strike,6.0,L,R,COL,PHI,S,,,0.55,2.22,Ryan Additon,-0.041
618674,FF,20210425,96.8,-1.26,5.68,206.0,666160,642068,field_out,hit_into_play,1.0,L,R,COL,PHI,X,7.0,fly_ball,-0.29,3.21,Ryan Additon,-0.306
618675,FF,20210425,97.3,-1.06,5.72,203.0,665155,642068,single,hit_into_play,8.0,L,R,COL,PHI,X,8.0,line_drive,-0.19,1.86,Ryan Additon,0.268
618676,FF,20210425,97.6,-1.27,5.61,203.0,665155,642068,,ball,14.0,L,R,COL,PHI,B,,,1.32,2.14,Ryan Additon,0.021
618677,FF,20210425,96.2,-1.24,5.73,203.0,665155,642068,,foul,9.0,L,R,COL,PHI,S,,,0.48,1.63,Ryan Additon,-0.027
618678,FF,20210425,96.4,-1.07,5.87,199.0,664761,642068,strikeout,swinging_strike,11.0,R,R,COL,PHI,S,2.0,,-0.76,4.09,Ryan Additon,-0.216
618679,SL,20210425,86.6,-1.27,5.74,317.0,664761,642068,,foul,8.0,R,R,COL,PHI,S,,,0.03,1.6,Ryan Additon,0.0
618680,FF,20210425,97.5,-1.14,5.77,201.0,664761,642068,,ball,11.0,R,R,COL,PHI,B,,,-0.5,4.52,Ryan Additon,0.043
618681,FF,20210425,96.3,-1.12,5.83,197.0,664761,642068,,foul,2.0,R,R,COL,PHI,S,,,-0.11,3.09,Ryan Additon,-0.057
618682,FF,20210425,96.9,-1.05,5.85,198.0,664761,642068,,ball,11.0,R,R,COL,PHI,B,,,-1.34,2.95,Ryan Additon,0.027
618683,FF,20210425,96.1,-1.14,5.82,200.0,664761,642068,,called_strike,3.0,R,R,COL,PHI,S,,,0.32,3.15,Ryan Additon,-0.038
618684,FF,20210425,93.4,0.69,5.57,167.0,624513,663559,strikeout,called_strike,13.0,L,L,COL,PHI,S,2.0,,-0.89,1.98,Ryan Additon,-0.192
618685,FF,20210425,91.3,0.78,5.58,173.0,624513,663559,,foul,1.0,L,L,COL,PHI,S,,,-0.76,2.94,Ryan Additon,-0.063
618686,SL,20210425,85.5,0.99,5.49,212.0,624513,663559,,ball,1.0,L,L,COL,PHI,B,,,-0.54,3.27,Ryan Additon,0.041
618687,SL,20210425,84.8,0.89,5.45,218.0,624513,663559,,ball,13.0,L,L,COL,PHI,B,,,-0.99,1.48,Ryan Additon,0.029
618688,SI,20210425,91.7,0.98,5.59,178.0,624513,663559,,called_strike,4.0,L,L,COL,PHI,S,,,-0.59,2.89,Ryan Additon,-0.041
618689,SI,20210425,90.2,0.69,5.52,176.0,658069,663559,single,hit_into_play,5.0,R,L,COL,PHI,X,7.0,ground_ball,-0.04,2.71,Ryan Additon,0.082
618690,CH,20210425,81.8,0.87,5.52,156.0,658069,663559,,ball,12.0,R,L,COL,PHI,B,,,0.52,4.76,Ryan Additon,0.024
618691,SI,20210425,91.5,0.81,5.59,176.0,658069,663559,,ball,12.0,R,L,COL,PHI,B,,,0.14,3.71,Ryan Additon,0.016
618692,FF,20210425,91.2,0.58,5.51,170.0,602074,663559,field_out,hit_into_play,8.0,R,L,COL,PHI,X,1.0,ground_ball,-0.2,2.17,Ryan Additon,-0.195
618693,SL,20210425,84.5,0.77,5.52,205.0,602074,663559,,ball,13.0,R,L,COL,PHI,B,,,-1.77,0.52,Ryan Additon,0.038
618694,FF,20210425,92.2,0.6,5.58,173.0,602074,663559,,ball,13.0,R,L,COL,PHI,B,,,-1.09,2.6,Ryan Additon,0.021
618695,CU,20210425,76.7,0.67,5.63,309.0,602074,663559,,called_strike,13.0,R,L,COL,PHI,S,,,-0.05,1.56,Ryan Additon,-0.027
618696,CH,20210425,82.8,1.01,5.47,158.0,543068,663559,home_run,hit_into_play,5.0,R,L,COL,PHI,X,,fly_ball,0.27,2.5,Ryan Additon,1.777
618697,SI,20210425,92.8,0.78,5.48,174.0,543068,663559,,called_strike,9.0,R,L,COL,PHI,S,,,0.48,1.78,Ryan Additon,-0.048
618698,FF,20210425,92.2,0.56,5.58,177.0,641857,663559,strikeout,swinging_strike,1.0,L,L,COL,PHI,S,2.0,,-0.35,3.11,Ryan Additon,-0.504
618699,SI,20210425,90.6,0.81,5.49,172.0,641857,663559,,foul,2.0,L,L,COL,PHI,S,,,0.01,3.51,Ryan Additon,-0.134
618700,FF,20210425,90.6,0.89,5.58,177.0,641857,663559,,ball,12.0,L,L,COL,PHI,B,,,0.12,4.22,Ryan Additon,0.198
618701,SL,20210425,83.6,0.99,5.56,218.0,641857,663559,,ball,12.0,L,L,COL,PHI,B,,,0.16,3.59,Ryan Additon,0.076
618702,FF,20210425,92.4,0.89,5.57,172.0,641857,663559,,ball,12.0,L,L,COL,PHI,B,,,0.4,3.84,Ryan Additon,0.039
618703,SI,20210425,91.5,0.89,5.56,166.0,641857,663559,,swinging_strike,2.0,L,L,COL,PHI,S,,,0.2,3.46,Ryan Additon,-0.057
618704,SL,20210425,85.5,0.78,5.47,207.0,596115,663559,single,hit_into_play,8.0,R,L,COL,PHI,X,9.0,fly_ball,0.04,1.76,Ryan Additon,0.492
618705,FF,20210425,92.9,0.56,5.67,172.0,596115,663559,,foul,4.0,R,L,COL,PHI,S,,,-0.28,2.62,Ryan Additon,-0.052
618706,FF,20210425,92.2,0.81,5.58,172.0,596115,663559,,called_strike,14.0,R,L,COL,PHI,S,,,1.01,1.7,Ryan Additon,-0.038
618707,FF,20210425,95.2,-1.55,5.55,223.0,544369,596112,field_out,hit_into_play,1.0,L,R,COL,PHI,X,9.0,fly_ball,-0.42,3.23,Ryan Additon,-0.134
618708,FF,20210425,95.4,-1.31,5.59,224.0,544369,596112,,ball,14.0,L,R,COL,PHI,B,,,1.08,0.92,Ryan Additon,0.043
618709,FF,20210425,97.3,-1.41,5.77,222.0,544369,596112,,ball,11.0,L,R,COL,PHI,B,,,-1.53,5.64,Ryan Additon,0.018
618710,FF,20210425,98.0,-1.5,5.64,223.0,544369,596112,,ball,11.0,L,R,COL,PHI,B,,,-1.35,4.18,Ryan Additon,0.011
618711,SL,20210425,84.0,-1.46,6.1,64.0,544369,596112,,foul_tip,2.0,L,R,COL,PHI,S,,,0.05,3.4,Ryan Additon,-0.024
618712,CU,20210425,80.8,-1.21,6.18,45.0,544369,596112,,called_strike,4.0,L,R,COL,PHI,S,,,-0.37,2.89,Ryan Additon,-0.018
618713,CU,20210425,82.6,-1.44,6.13,53.0,595284,596112,strikeout,called_strike,1.0,L,R,COL,PHI,S,2.0,,-0.49,2.95,Ryan Additon,-0.101
618714,FF,20210425,97.2,-1.57,5.64,223.0,595284,596112,,foul,1.0,L,R,COL,PHI,S,,,-0.59,2.92,Ryan Additon,-0.035
618715,FF,20210425,96.8,-1.63,5.59,219.0,595284,596112,,swinging_strike,8.0,L,R,COL,PHI,S,,,-0.09,1.86,Ryan Additon,-0.027
618716,FF,20210425,96.6,-1.4,5.77,221.0,547180,596112,field_out,hit_into_play,2.0,L,R,COL,PHI,X,8.0,fly_ball,-0.06,3.4,Ryan Additon,-0.203
618717,FF,20210425,96.4,-1.56,5.66,221.0,547180,596112,,foul,6.0,L,R,COL,PHI,S,,,0.3,2.36,Ryan Additon,-0.038
618718,CH,20210425,81.4,0.81,5.49,161.0,641658,663559,grounded_into_double_play,hit_into_play,5.0,R,L,COL,PHI,X,5.0,ground_ball,0.24,2.5,Ryan Additon,-0.303
618719,FF,20210425,92.1,0.79,5.59,169.0,641658,663559,,foul,5.0,R,L,COL,PHI,S,,,-0.18,2.71,Ryan Additon,-0.048
618720,FF,20210425,93.0,0.57,5.57,167.0,606132,663559,single,hit_into_play,5.0,L,L,COL,PHI,X,4.0,ground_ball,-0.15,2.56,Ryan Additon,0.324
618721,FF,20210425,92.9,0.65,5.57,47.0,606132,663559,,foul,1.0,L,L,COL,PHI,S,,,-0.59,3.1,Ryan Additon,-0.035
618722,SL,20210425,84.6,0.96,5.48,222.0,606132,663559,,foul,5.0,L,L,COL,PHI,S,,,-0.05,2.61,Ryan Additon,-0.027
618723,FF,20210425,90.5,0.65,5.53,166.0,676701,663559,field_out,hit_into_play,1.0,R,L,COL,PHI,X,3.0,popup,-0.35,2.93,Ryan Additon,-0.279
618724,FF,20210425,91.5,0.86,5.52,164.0,676701,663559,,ball,12.0,R,L,COL,PHI,B,,,1.47,3.37,Ryan Additon,0.038
618725,FF,20210425,96.6,-2.02,5.9,209.0,656555,608032,field_out,hit_into_play,5.0,R,R,COL,PHI,X,9.0,fly_ball,-0.02,2.54,Ryan Additon,-0.596
618726,FF,20210425,96.7,-2.01,5.79,216.0,656555,608032,,ball,11.0,R,R,COL,PHI,B,,,-1.36,3.22,Ryan Additon,0.089
618727,FF,20210425,97.4,-2.0,5.87,214.0,656555,608032,,ball,11.0,R,R,COL,PHI,B,,,-1.39,3.99,Ryan Additon,0.057
618728,FF,20210425,96.8,-1.61,5.81,216.0,457705,608032,strikeout,swinging_strike,12.0,R,R,COL,PHI,S,2.0,,0.24,3.75,Ryan Additon,-0.351
618729,FF,20210425,96.8,-1.97,5.8,214.0,457705,608032,,foul,2.0,R,R,COL,PHI,S,,,0.06,3.17,Ryan Additon,-0.121
618730,FF,20210425,96.9,-2.05,5.76,218.0,457705,608032,,ball,1.0,R,R,COL,PHI,B,,,-0.42,3.49,Ryan Additon,0.058
618731,SL,20210425,86.5,-2.28,5.75,111.0,457705,608032,,foul_tip,5.0,R,R,COL,PHI,S,,,0.11,2.69,Ryan Additon,-0.072
618732,CH,20210425,89.0,-2.38,5.71,236.0,543543,608032,single,hit_into_play,5.0,L,R,COL,PHI,X,8.0,ground_ball,0.09,2.41,Ryan Additon,0.428
618733,FF,20210425,96.3,-2.23,5.72,224.0,543543,608032,,ball,2.0,L,R,COL,PHI,B,,,-0.02,3.49,Ryan Additon,0.046
618734,FF,20210425,95.7,-2.16,5.74,210.0,666160,608032,strikeout,swinging_strike,12.0,L,R,COL,PHI,S,2.0,,0.49,3.7,Ryan Additon,-0.504
618735,FF,20210425,97.1,-2.23,5.6,215.0,666160,608032,,foul,1.0,L,R,COL,PHI,S,,,-0.59,3.45,Ryan Additon,0.0
618736,CH,20210425,89.3,-2.36,5.67,237.0,666160,608032,,blocked_ball,14.0,L,R,COL,PHI,B,,,0.26,0.52,Ryan Additon,0.172
618737,FF,20210425,96.5,-2.13,5.78,213.0,666160,608032,,foul,1.0,L,R,COL,PHI,S,,,-0.38,3.14,Ryan Additon,0.0
618738,FF,20210425,97.3,-2.12,5.79,219.0,666160,608032,,ball,12.0,L,R,COL,PHI,B,,,0.28,4.41,Ryan Additon,0.064
618739,CH,20210425,87.8,-2.3,5.78,245.0,666160,608032,,foul,4.0,L,R,COL,PHI,S,,,-0.47,2.82,Ryan Additon,-0.098
618740,FF,20210425,94.9,-2.25,5.73,216.0,666160,608032,,foul,2.0,L,R,COL,PHI,S,,,0.13,2.94,Ryan Additon,-0.073
618741,FF,20210425,94.8,-2.61,5.83,220.0,666160,608032,,ball,11.0,L,R,COL,PHI,B,,,-1.83,4.28,Ryan Additon,0.055
618742,CH,20210425,87.9,-2.45,5.9,235.0,665155,608032,single,hit_into_play,4.0,L,R,COL,PHI,X,9.0,line_drive,-0.5,2.31,Ryan Additon,0.441
618743,FF,20210425,95.4,-2.31,5.83,221.0,665155,608032,,foul,5.0,L,R,COL,PHI,S,,,0.02,2.74,Ryan Additon,-0.038
618744,CU,20210425,76.5,-2.64,6.01,13.0,624513,675921,strikeout,swinging_strike_blocked,14.0,L,R,COL,PHI,S,2.0,,0.36,0.77,Ryan Additon,-0.278
618745,FF,20210425,95.5,-2.95,6.04,215.0,624513,675921,,swinging_strike,2.0,L,R,COL,PHI,S,,,0.18,3.24,Ryan Additon,-0.097
618746,FC,20210425,85.0,-3.02,5.99,94.0,624513,675921,,called_strike,8.0,L,R,COL,PHI,S,,,-0.15,2.09,Ryan Additon,-0.075
618747,FF,20210425,95.0,-2.77,6.11,213.0,658069,675921,field_out,hit_into_play,2.0,R,R,COL,PHI,X,8.0,fly_ball,-0.18,3.09,Ryan Additon,-0.338
618748,CU,20210425,76.1,-2.48,6.02,15.0,658069,675921,,blocked_ball,14.0,R,R,COL,PHI,B,,,1.26,-0.82,Ryan Additon,0.048
618749,FF,20210425,94.8,-2.69,6.12,204.0,658069,675921,,foul,6.0,R,R,COL,PHI,S,,,0.43,2.44,Ryan Additon,0.0
618750,FF,20210425,94.8,-2.97,5.99,208.0,658069,675921,,called_strike,9.0,R,R,COL,PHI,S,,,0.65,2.26,Ryan Additon,-0.111
618751,FF,20210425,94.0,-2.85,6.12,209.0,658069,675921,,foul,1.0,R,R,COL,PHI,S,,,-0.7,3.52,Ryan Additon,-0.072
618752,FC,20210425,87.0,-2.73,6.07,137.0,602074,675921,single,hit_into_play,8.0,R,R,COL,PHI,X,8.0,line_drive,0.27,1.65,Ryan Additon,0.823
618753,FC,20210425,84.1,-2.82,6.04,100.0,543068,675921,single,hit_into_play,6.0,R,R,COL,PHI,X,8.0,line_drive,0.79,2.72,Ryan Additon,0.523
618754,FF,20210425,94.6,-2.85,5.97,213.0,543068,675921,,swinging_strike,2.0,R,R,COL,PHI,S,,,-0.08,2.99,Ryan Additon,-0.048
618755,FF,20210425,95.7,-2.75,6.04,208.0,641857,675921,walk,ball,14.0,L,R,COL,PHI,B,,,0.82,0.82,Ryan Additon,0.214
618756,FC,20210425,84.5,-2.96,6.05,92.0,641857,675921,,ball,11.0,L,R,COL,PHI,B,,,-1.47,2.84,Ryan Additon,0.07
618757,FF,20210425,96.4,-2.98,6.03,214.0,641857,675921,,foul,2.0,L,R,COL,PHI,S,,,0.01,3.14,Ryan Additon,0.0
618758,FF,20210425,96.4,-2.8,6.07,209.0,641857,675921,,called_strike,11.0,L,R,COL,PHI,S,,,-0.95,3.03,Ryan Additon,-0.053
618759,CH,20210425,80.3,-2.69,5.9,233.0,641857,675921,,ball,11.0,L,R,COL,PHI,B,,,-0.64,3.91,Ryan Additon,0.038
618760,FC,20210425,84.9,-2.88,6.0,86.0,641857,675921,,ball,13.0,L,R,COL,PHI,B,,,-0.52,0.55,Ryan Additon,0.021
618761,FC,20210425,85.6,-2.85,6.01,108.0,641857,675921,,called_strike,13.0,L,R,COL,PHI,S,,,-1.05,2.3,Ryan Additon,-0.027
618762,CU,20210425,75.9,-2.51,6.08,6.0,596115,675921,strikeout,swinging_strike,13.0,R,R,COL,PHI,S,2.0,,-1.02,1.59,Ryan Additon,-0.173
618763,FF,20210425,94.2,-2.75,6.1,209.0,596115,675921,,foul,5.0,R,R,COL,PHI,S,,,0.01,2.81,Ryan Additon,-0.057
618764,FF,20210425,95.4,-2.85,5.98,210.0,596115,675921,,called_strike,9.0,R,R,COL,PHI,S,,,0.49,1.84,Ryan Additon,-0.049
618765,FC,20210425,86.6,-2.83,6.0,123.0,596115,675921,,ball,14.0,R,R,COL,PHI,B,,,1.12,2.51,Ryan Additon,0.038
618766,FF,20210425,94.5,-2.09,5.57,220.0,664761,592351,field_out,hit_into_play,11.0,R,R,COL,PHI,X,5.0,ground_ball,-1.21,2.89,Ryan Additon,-0.473
618767,FF,20210425,94.7,-2.11,5.67,222.0,544369,592351,single,hit_into_play,14.0,L,R,COL,PHI,X,9.0,ground_ball,0.29,1.43,Ryan Additon,0.274
618768,FF,20210425,94.3,-2.11,5.51,225.0,592663,592351,walk,ball,14.0,R,R,COL,PHI,B,,,0.36,1.42,Ryan Additon,0.093
618769,SL,20210425,85.8,-1.8,5.87,161.0,592663,592351,,swinging_strike,14.0,R,R,COL,PHI,S,,,1.32,1.38,Ryan Additon,-0.027
618770,FF,20210425,93.9,-1.95,5.56,223.0,592663,592351,,ball,13.0,R,R,COL,PHI,B,,,-0.5,1.55,Ryan Additon,0.042
618771,SL,20210425,84.0,-2.0,5.9,129.0,592663,592351,,called_strike,6.0,R,R,COL,PHI,S,,,0.39,2.58,Ryan Additon,-0.024
618772,CH,20210425,84.9,-1.94,5.84,245.0,592663,592351,,ball,12.0,R,R,COL,PHI,B,,,0.94,3.95,Ryan Additon,0.024
618773,CU,20210425,73.6,-1.81,6.07,23.0,592663,592351,,ball,11.0,R,R,COL,PHI,B,,,-2.85,5.39,Ryan Additon,0.016
618774,FF,20210425,94.9,-2.09,5.6,216.0,547180,592351,field_out,hit_into_play,6.0,L,R,COL,PHI,X,5.0,ground_ball,0.7,2.49,Ryan Additon,-0.163
618775,FF,20210425,94.2,-1.87,5.64,214.0,656555,592351,field_out,hit_into_play,7.0,R,R,COL,PHI,X,5.0,ground_ball,-0.62,2.11,Ryan Additon,-0.216
618776,CU,20210425,74.6,-1.73,6.13,44.0,656555,592351,,foul,9.0,R,R,COL,PHI,S,,,0.45,2.07,Ryan Additon,-0.066
618777,FF,20210425,94.1,-2.01,5.57,222.0,656555,592351,,called_strike,1.0,R,R,COL,PHI,S,,,-0.58,3.37,Ryan Additon,-0.067
618778,FF,20210425,93.6,-2.02,5.64,218.0,656555,592351,,ball,11.0,R,R,COL,PHI,B,,,-1.31,3.95,Ryan Additon,0.07
618779,SL,20210425,84.3,-2.08,5.97,144.0,656555,592351,,ball,11.0,R,R,COL,PHI,B,,,-1.02,3.73,Ryan Additon,0.038
618780,FC,20210425,85.5,-2.62,6.06,89.0,641658,675921,strikeout,called_strike,9.0,R,R,COL,PHI,S,2.0,,0.65,2.04,Ryan Additon,-0.061
618781,FF,20210425,96.8,-2.9,6.07,209.0,641658,675921,,foul,1.0,R,R,COL,PHI,S,,,-0.52,2.88,Ryan Additon,-0.024
618782,FC,20210425,88.2,-2.69,6.04,129.0,641658,675921,,swinging_strike,14.0,R,R,COL,PHI,S,,,0.63,1.3,Ryan Additon,-0.018
618783,FC,20210425,86.9,-2.99,6.07,123.0,606132,675921,field_out,hit_into_play,8.0,L,R,COL,PHI,X,3.0,ground_ball,-0.11,1.98,Ryan Additon,-0.069
618784,FF,20210425,96.0,-2.85,6.11,211.0,606132,675921,,ball,12.0,L,R,COL,PHI,B,,,1.07,3.41,Ryan Additon,0.022
618785,FF,20210425,96.8,-2.73,6.07,213.0,606132,675921,,foul,1.0,L,R,COL,PHI,S,,,-0.48,3.02,Ryan Additon,0.0
618786,FF,20210425,95.7,-2.75,6.1,206.0,606132,675921,,foul,2.0,L,R,COL,PHI,S,,,0.2,3.01,Ryan Additon,-0.114
618787,FF,20210425,94.8,-2.82,6.18,206.0,606132,675921,,foul,2.0,L,R,COL,PHI,S,,,-0.05,3.5,Ryan Additon,-0.071
618788,FF,20210425,95.8,-2.76,6.16,211.0,592351,675921,strikeout,swinging_strike,5.0,R,R,COL,PHI,S,2.0,,-0.18,2.89,Ryan Additon,-0.301
618789,FF,20210425,96.1,-2.84,6.14,207.0,592351,675921,,ball,11.0,R,R,COL,PHI,B,,,-1.1,3.98,Ryan Additon,-0.007
618790,FF,20210425,95.3,-2.79,6.1,210.0,592351,675921,,foul,8.0,R,R,COL,PHI,S,,,-0.18,2.23,Ryan Additon,-0.061
618791,FF,20210425,94.2,-2.85,6.08,206.0,592351,675921,,called_strike,3.0,R,R,COL,PHI,S,,,0.73,2.84,Ryan Additon,-0.067
618792,FF,20210425,95.4,-2.69,6.08,213.0,624513,675921,triple,hit_into_play,8.0,L,R,COL,PHI,X,7.0,line_drive,0.1,1.98,Ryan Additon,1.441
618793,FF,20210425,96.2,-2.85,6.01,214.0,624513,675921,,foul_tip,7.0,L,R,COL,PHI,S,,,-0.82,1.8,Ryan Additon,-0.107
618794,CH,20210425,81.4,-2.65,6.0,230.0,624513,675921,,ball,11.0,L,R,COL,PHI,B,,,-2.1,3.18,Ryan Additon,0.11
618795,FF,20210425,95.6,-2.81,6.04,217.0,624513,675921,,ball,1.0,L,R,COL,PHI,B,,,-0.55,3.43,Ryan Additon,0.055
618796,FF,20210425,97.6,-2.65,6.08,213.0,658069,675921,single,hit_into_play,3.0,R,R,COL,PHI,X,1.0,ground_ball,0.38,2.97,Ryan Additon,0.327
618797,FC,20210425,89.7,-2.72,6.15,167.0,658069,675921,,called_strike,3.0,R,R,COL,PHI,S,,,0.36,3.19,Ryan Additon,-0.077
618798,FF,20210425,97.4,-2.67,6.17,211.0,658069,675921,,ball,14.0,R,R,COL,PHI,B,,,0.74,1.43,Ryan Additon,0.113
618799,FF,20210425,97.0,-2.68,6.1,214.0,658069,675921,,foul,6.0,R,R,COL,PHI,S,,,0.36,2.57,Ryan Additon,-0.067
618800,FF,20210425,97.1,-2.67,6.05,211.0,658069,675921,,ball,14.0,R,R,COL,PHI,B,,,1.02,1.85,Ryan Additon,0.07
618801,FF,20210425,97.2,-2.53,6.02,210.0,658069,675921,,ball,14.0,R,R,COL,PHI,B,,,1.71,1.67,Ryan Additon,0.038
618802,FF,20210425,94.1,-2.05,5.65,220.0,457705,592351,field_out,hit_into_play,5.0,R,R,COL,PHI,X,6.0,ground_ball,0.08,2.47,Ryan Additon,-0.103
618803,SL,20210425,84.5,-1.92,5.89,122.0,596451,592351,strikeout,swinging_strike,7.0,L,R,COL,PHI,S,2.0,,-0.4,1.65,Ryan Additon,-0.142
618804,FF,20210425,94.0,-2.2,5.64,217.0,596451,592351,,foul,2.0,L,R,COL,PHI,S,,,-0.22,2.81,Ryan Additon,-0.053
618805,FF,20210425,92.9,-2.2,5.51,218.0,596451,592351,,called_strike,4.0,L,R,COL,PHI,S,,,-0.81,2.1,Ryan Additon,-0.044
618806,SL,20210425,86.6,-2.22,5.73,172.0,596451,592351,,ball,13.0,L,R,COL,PHI,B,,,-0.16,1.47,Ryan Additon,0.05
618807,FF,20210425,93.7,-1.95,5.65,219.0,596451,592351,,ball,13.0,L,R,COL,PHI,B,,,-0.39,1.44,Ryan Additon,0.026
618808,FF,20210425,93.3,-2.18,5.56,224.0,666160,592351,field_out,hit_into_play,5.0,L,R,COL,PHI,X,1.0,ground_ball,0.06,2.26,Ryan Additon,-0.23
618809,SL,20210425,84.9,-2.03,5.87,175.0,666160,592351,,ball,11.0,L,R,COL,PHI,B,,,-1.86,3.02,Ryan Additon,0.027
618810,FF,20210425,93.6,-2.19,5.66,216.0,666160,592351,,called_strike,5.0,L,R,COL,PHI,S,,,-0.19,2.62,Ryan Additon,-0.038
618811,CU,20210425,83.9,-2.04,5.68,119.0,602074,571735,field_out,hit_into_play,14.0,R,R,COL,PHI,X,9.0,line_drive,0.85,1.38,Ryan Additon,-0.47
618812,FF,20210425,91.0,-1.99,5.6,199.0,602074,571735,,foul,5.0,R,R,COL,PHI,S,,,-0.25,2.76,Ryan Additon,0.0
618813,CU,20210425,83.5,-2.02,5.65,100.0,602074,571735,,foul,8.0,R,R,COL,PHI,S,,,0.19,2.11,Ryan Additon,0.0
618814,FF,20210425,91.6,-2.05,5.6,219.0,602074,571735,,foul,5.0,R,R,COL,PHI,S,,,0.15,2.55,Ryan Additon,-0.177
618815,FF,20210425,92.5,-2.07,5.68,214.0,602074,571735,,ball,11.0,R,R,COL,PHI,B,,,-0.82,3.93,Ryan Additon,0.111
618816,FF,20210425,92.8,-2.05,5.69,215.0,602074,571735,,foul_tip,1.0,R,R,COL,PHI,S,,,-0.52,2.97,Ryan Additon,-0.061
618817,FF,20210425,92.2,-2.1,5.61,215.0,602074,571735,,ball,13.0,R,R,COL,PHI,B,,,-1.61,2.45,Ryan Additon,0.059
