,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
568862,FF,20210508,93.7,-1.49,5.63,202.0,665489,664299,,foul,12.0,R,R,HOU,TOR,S,,,1.01,3.15,Jose Navas,0.0
568863,FF,20210508,93.4,-1.7,5.59,204.0,665489,664299,,foul,5.0,R,R,HOU,TOR,S,,,0.26,2.45,Jose Navas,-0.096
568864,SL,20210508,81.6,-1.69,5.52,82.0,665489,664299,,ball,14.0,R,R,HOU,TOR,B,,,1.64,1.71,Jose Navas,0.061
568865,SL,20210508,80.4,-1.85,5.59,70.0,665489,664299,,swinging_strike,6.0,R,R,HOU,TOR,S,,,0.59,2.2,Jose Navas,-0.051
568866,FF,20210508,93.3,-1.54,5.66,202.0,665489,664299,,ball,11.0,R,R,HOU,TOR,B,,,-0.07,4.92,Jose Navas,0.046
568867,SL,20210508,81.4,-1.7,5.67,84.0,666182,664299,strikeout,foul_tip,12.0,R,R,HOU,TOR,S,2.0,,0.98,3.56,Jose Navas,-0.238
568868,FF,20210508,94.0,-1.62,5.66,210.0,666182,664299,,foul,2.0,R,R,HOU,TOR,S,,,-0.19,3.25,Jose Navas,0.0
568869,FF,20210508,94.1,-1.61,5.56,207.0,666182,664299,,foul,9.0,R,R,HOU,TOR,S,,,0.36,1.69,Jose Navas,-0.088
568870,FF,20210508,92.5,-1.7,5.66,206.0,666182,664299,,swinging_strike,12.0,R,R,HOU,TOR,S,,,0.42,3.84,Jose Navas,-0.057
568871,FF,20210508,93.0,-1.91,5.56,209.0,543760,664299,walk,ball,11.0,R,R,HOU,TOR,B,,,-0.04,3.61,Jose Navas,0.17
568872,FF,20210508,94.5,-1.67,5.61,203.0,543760,664299,,ball,11.0,R,R,HOU,TOR,B,,,-0.06,4.39,Jose Navas,0.126
568873,CH,20210508,86.3,-1.8,5.59,245.0,543760,664299,,ball,11.0,R,R,HOU,TOR,B,,,-0.41,4.14,Jose Navas,0.07
568874,SL,20210508,80.6,-1.83,5.66,68.0,543760,664299,,ball,12.0,R,R,HOU,TOR,B,,,1.06,3.28,Jose Navas,0.038
568875,FF,20210508,93.3,-1.76,5.7,201.0,643376,664299,home_run,hit_into_play,2.0,R,R,HOU,TOR,X,,fly_ball,0.05,2.97,Jose Navas,1.011
568876,SL,20210508,80.8,-1.86,5.6,98.0,643376,664299,,called_strike,6.0,R,R,HOU,TOR,S,,,0.81,2.01,Jose Navas,-0.049
568877,SL,20210508,80.4,-1.81,5.66,94.0,643376,664299,,ball,12.0,R,R,HOU,TOR,B,,,0.86,2.64,Jose Navas,0.038
568878,SI,20210508,95.3,1.85,5.86,124.0,621043,571927,field_out,hit_into_play,13.0,R,L,HOU,TOR,X,8.0,line_drive,-0.91,2.36,Jose Navas,-0.085
568879,CH,20210508,86.4,1.95,5.83,99.0,621043,571927,,swinging_strike,14.0,R,L,HOU,TOR,S,,,0.67,1.4,Jose Navas,-0.018
568880,CH,20210508,87.5,1.9,5.85,103.0,493329,571927,field_out,hit_into_play,9.0,R,L,HOU,TOR,X,7.0,line_drive,0.47,1.7,Jose Navas,-0.157
568881,CH,20210508,87.7,1.97,5.79,105.0,493329,571927,,ball,14.0,R,L,HOU,TOR,B,,,1.06,1.33,Jose Navas,0.021
568882,SI,20210508,95.8,1.92,5.98,126.0,493329,571927,,called_strike,8.0,R,L,HOU,TOR,S,,,0.1,2.0,Jose Navas,-0.027
568883,CU,20210508,78.0,1.87,5.8,325.0,670541,571927,strikeout,swinging_strike,13.0,L,L,HOU,TOR,S,2.0,,-0.66,1.07,Jose Navas,-0.216
568884,SI,20210508,95.0,1.96,5.86,129.0,670541,571927,,foul,6.0,L,L,HOU,TOR,S,,,0.46,2.62,Jose Navas,0.0
568885,SI,20210508,95.0,1.98,5.84,132.0,670541,571927,,ball,11.0,L,L,HOU,TOR,B,,,-0.88,3.08,Jose Navas,0.043
568886,SL,20210508,89.6,1.95,5.86,153.0,670541,571927,,called_strike,1.0,L,L,HOU,TOR,S,,,-0.55,3.29,Jose Navas,-0.057
568887,CU,20210508,78.1,1.87,5.98,322.0,670541,571927,,ball,12.0,L,L,HOU,TOR,B,,,0.95,3.47,Jose Navas,0.027
568888,SI,20210508,93.1,1.99,6.07,127.0,670541,571927,,called_strike,2.0,L,L,HOU,TOR,S,,,0.02,3.17,Jose Navas,-0.038
568889,FF,20210508,94.3,-1.62,5.67,201.0,642133,664299,strikeout,called_strike,7.0,L,R,HOU,TOR,S,2.0,,-0.29,2.09,Jose Navas,-0.091
568890,FF,20210508,92.8,-1.71,5.67,204.0,642133,664299,,foul,11.0,L,R,HOU,TOR,S,,,-0.84,2.99,Jose Navas,-0.028
568891,FF,20210508,92.5,-1.76,5.61,198.0,642133,664299,,called_strike,13.0,L,R,HOU,TOR,S,,,-0.83,2.55,Jose Navas,-0.024
568892,CH,20210508,86.3,-1.97,5.45,242.0,642133,664299,,ball,13.0,L,R,HOU,TOR,B,,,-1.38,2.06,Jose Navas,0.024
568893,CH,20210508,87.5,-1.88,5.66,241.0,642133,664299,,ball,13.0,L,R,HOU,TOR,B,,,-0.9,2.31,Jose Navas,0.016
568894,SL,20210508,82.4,-1.73,5.61,75.0,666971,664299,strikeout,swinging_strike,9.0,R,R,HOU,TOR,S,2.0,,0.79,2.22,Jose Navas,-0.101
568895,SL,20210508,81.0,-1.82,5.65,75.0,666971,664299,,swinging_strike,14.0,R,R,HOU,TOR,S,,,1.12,2.39,Jose Navas,-0.035
568896,SL,20210508,80.4,-1.8,5.67,93.0,666971,664299,,called_strike,3.0,R,R,HOU,TOR,S,,,0.44,2.99,Jose Navas,-0.027
568897,FF,20210508,92.8,-1.87,5.66,202.0,624415,664299,home_run,hit_into_play,5.0,L,R,HOU,TOR,X,,fly_ball,0.18,2.52,Jose Navas,1.729
568898,FF,20210508,93.5,-1.77,5.64,199.0,545341,664299,walk,ball,11.0,R,R,HOU,TOR,B,,,-0.92,3.24,Jose Navas,0.214
568899,FF,20210508,94.1,-1.74,5.77,201.0,545341,664299,,ball,14.0,R,R,HOU,TOR,B,,,0.03,1.05,Jose Navas,0.07
568900,SL,20210508,83.4,-1.71,5.67,91.0,545341,664299,,ball,14.0,R,R,HOU,TOR,B,,,1.7,1.25,Jose Navas,0.028
568901,SL,20210508,82.3,-1.76,5.69,93.0,545341,664299,,swinging_strike,12.0,R,R,HOU,TOR,S,,,1.18,2.76,Jose Navas,-0.043
568902,CH,20210508,83.0,-2.05,5.58,255.0,545341,664299,,ball,13.0,R,R,HOU,TOR,B,,,-1.07,1.82,Jose Navas,0.021
568903,FF,20210508,94.0,-1.73,5.84,203.0,545341,664299,,called_strike,3.0,R,R,HOU,TOR,S,,,0.67,2.91,Jose Navas,-0.027
568904,FF,20210508,93.6,-1.7,5.8,198.0,606192,664299,field_out,hit_into_play,3.0,R,R,HOU,TOR,X,7.0,fly_ball,0.33,3.25,Jose Navas,-0.241
568905,SI,20210508,95.3,1.87,5.91,129.0,608324,571927,strikeout,called_strike,7.0,R,L,HOU,TOR,S,2.0,,-0.72,1.94,Jose Navas,-0.061
568906,CU,20210508,79.7,1.84,5.97,323.0,608324,571927,,swinging_strike,7.0,R,L,HOU,TOR,S,,,-0.73,1.46,Jose Navas,-0.024
568907,SI,20210508,95.3,2.07,5.96,126.0,608324,571927,,called_strike,9.0,R,L,HOU,TOR,S,,,0.32,1.76,Jose Navas,-0.018
568908,SL,20210508,90.1,1.94,5.91,147.0,649557,571927,field_out,hit_into_play,5.0,R,L,HOU,TOR,X,5.0,ground_ball,0.06,2.78,Jose Navas,-0.136
568909,CU,20210508,78.0,1.84,5.93,322.0,649557,571927,,called_strike,8.0,R,L,HOU,TOR,S,,,0.11,2.04,Jose Navas,-0.027
568910,CU,20210508,78.0,1.83,5.97,322.0,514888,571927,strikeout,swinging_strike,9.0,R,L,HOU,TOR,S,2.0,,0.73,1.53,Jose Navas,-0.173
568911,CH,20210508,87.0,1.88,5.82,95.0,514888,571927,,foul,5.0,R,L,HOU,TOR,S,,,-0.02,1.98,Jose Navas,-0.057
568912,SI,20210508,95.0,1.88,5.96,126.0,514888,571927,,foul,7.0,R,L,HOU,TOR,S,,,-0.71,1.84,Jose Navas,-0.049
568913,SI,20210508,94.7,1.99,6.04,124.0,514888,571927,,ball,12.0,R,L,HOU,TOR,B,,,1.4,2.79,Jose Navas,0.038
568914,FF,20210508,96.1,-1.41,5.78,202.0,665489,664299,field_out,hit_into_play,4.0,R,R,HOU,TOR,X,8.0,line_drive,-0.72,2.68,Jose Navas,-0.085
568915,SL,20210508,85.0,-1.69,5.7,95.0,665489,664299,,called_strike,5.0,R,R,HOU,TOR,S,,,0.05,2.7,Jose Navas,-0.018
568916,FF,20210508,96.3,-1.66,5.66,204.0,666182,664299,strikeout,called_strike,13.0,R,R,HOU,TOR,S,2.0,,-0.2,1.49,Jose Navas,-0.101
568917,FF,20210508,95.8,-1.43,5.7,198.0,666182,664299,,called_strike,14.0,R,R,HOU,TOR,S,,,0.58,1.52,Jose Navas,-0.035
568918,FF,20210508,95.3,-1.43,5.77,199.0,666182,664299,,foul,2.0,R,R,HOU,TOR,S,,,0.09,3.13,Jose Navas,-0.027
568919,SL,20210508,82.4,-1.63,5.7,83.0,543760,664299,strikeout,swinging_strike,3.0,R,R,HOU,TOR,S,2.0,,0.57,3.39,Jose Navas,-0.216
568920,FF,20210508,94.3,-1.63,5.75,201.0,543760,664299,,foul,1.0,R,R,HOU,TOR,S,,,-0.59,2.89,Jose Navas,-0.066
568921,FF,20210508,93.9,-1.65,5.82,193.0,543760,664299,,ball,11.0,R,R,HOU,TOR,B,,,-0.91,3.16,Jose Navas,0.052
568922,FF,20210508,93.9,-1.63,5.72,207.0,543760,664299,,ball,14.0,R,R,HOU,TOR,B,,,1.03,1.37,Jose Navas,0.027
568923,FF,20210508,94.0,-1.71,5.77,212.0,543760,664299,,swinging_strike,2.0,R,R,HOU,TOR,S,,,0.03,2.99,Jose Navas,-0.038
584119,FF,20210504,95.0,-1.38,6.2,196.0,621043,643338,field_out,hit_into_play,5.0,R,R,NYY,HOU,X,7.0,fly_ball,-0.23,2.61,Jose Navas,-0.313
584120,FF,20210504,95.2,-1.53,6.09,198.0,621043,643338,,ball,12.0,R,R,NYY,HOU,B,,,0.38,4.52,Jose Navas,0.05
584121,FF,20210504,96.0,-1.4,6.11,198.0,621043,643338,,blocked_ball,14.0,R,R,NYY,HOU,B,,,0.8,0.49,Jose Navas,0.036
584122,FF,20210504,95.9,-1.51,6.18,203.0,493329,643338,strikeout,swinging_strike,6.0,R,R,NYY,HOU,S,2.0,,0.4,2.18,Jose Navas,-0.261
584123,CU,20210504,85.8,-1.56,6.08,59.0,493329,643338,,called_strike,14.0,R,R,NYY,HOU,S,,,0.87,1.33,Jose Navas,-0.096
584124,CU,20210504,84.9,-1.47,6.08,41.0,493329,643338,,blocked_ball,14.0,R,R,NYY,HOU,B,,,1.24,0.56,Jose Navas,0.061
584125,FF,20210504,95.1,-1.41,6.18,207.0,493329,643338,,ball,14.0,R,R,NYY,HOU,B,,,1.18,1.71,Jose Navas,0.043
584126,FF,20210504,94.9,-1.41,6.16,202.0,493329,643338,,foul,3.0,R,R,NYY,HOU,S,,,0.52,3.16,Jose Navas,-0.048
584127,FF,20210504,95.3,-1.56,6.17,203.0,670541,643338,single,hit_into_play,5.0,L,R,NYY,HOU,X,7.0,line_drive,0.06,2.76,Jose Navas,0.213
584128,FF,20210504,95.7,-1.54,6.18,205.0,670541,643338,,foul,4.0,L,R,NYY,HOU,S,,,-0.42,2.28,Jose Navas,-0.065
584129,FF,20210504,96.7,-1.56,6.1,203.0,670541,643338,,ball,9.0,L,R,NYY,HOU,B,,,0.32,1.66,Jose Navas,0.083
584130,FF,20210504,95.5,-1.69,6.24,202.0,670541,643338,,called_strike,1.0,L,R,NYY,HOU,S,,,-0.47,3.57,Jose Navas,-0.044
584131,FF,20210504,95.6,-1.71,6.08,203.0,670541,643338,,ball,12.0,L,R,NYY,HOU,B,,,0.24,4.09,Jose Navas,0.05
584132,FF,20210504,95.3,-1.66,6.1,201.0,670541,643338,,ball,14.0,L,R,NYY,HOU,B,,,1.36,2.01,Jose Navas,0.026
584133,FF,20210504,95.6,-1.36,6.2,201.0,608324,643338,strikeout,swinging_strike,11.0,R,R,NYY,HOU,S,2.0,,-0.03,3.78,Jose Navas,-0.317
584134,FF,20210504,95.4,-1.54,6.14,199.0,608324,643338,,ball,11.0,R,R,NYY,HOU,B,,,-0.58,4.11,Jose Navas,0.101
584135,FF,20210504,96.1,-1.53,6.18,196.0,608324,643338,,foul,6.0,R,R,NYY,HOU,S,,,0.39,2.58,Jose Navas,0.0
584136,CU,20210504,84.9,-1.66,6.13,53.0,608324,643338,,foul_tip,5.0,R,R,NYY,HOU,S,,,0.26,2.76,Jose Navas,-0.066
584137,CU,20210504,84.6,-1.6,6.1,51.0,608324,643338,,ball,14.0,R,R,NYY,HOU,B,,,1.13,1.76,Jose Navas,0.052
584138,CU,20210504,85.3,-1.64,6.02,33.0,608324,643338,,ball,14.0,R,R,NYY,HOU,B,,,1.71,1.29,Jose Navas,0.027
584139,FF,20210504,94.8,-1.7,6.21,203.0,608324,643338,,called_strike,2.0,R,R,NYY,HOU,S,,,-0.08,3.31,Jose Navas,-0.038
584140,SL,20210504,77.6,-2.77,3.36,90.0,650402,501925,field_out,hit_into_play,9.0,R,R,NYY,HOU,X,5.0,ground_ball,0.35,1.99,Jose Navas,-0.725
584141,FF,20210504,87.4,-2.61,3.47,265.0,650402,501925,,foul,1.0,R,R,NYY,HOU,S,,,-0.46,2.85,Jose Navas,-0.154
584142,SL,20210504,78.9,-2.61,3.41,85.0,650402,501925,,ball,12.0,R,R,NYY,HOU,B,,,2.34,2.45,Jose Navas,0.084
584143,SL,20210504,79.5,-2.57,2.81,78.0,570482,501925,walk,ball,12.0,R,R,NYY,HOU,B,,,1.96,2.87,Jose Navas,0.369
584144,SL,20210504,78.6,-2.55,2.81,95.0,570482,501925,,ball,12.0,R,R,NYY,HOU,B,,,3.36,2.98,Jose Navas,0.059
584145,FF,20210504,87.5,-2.51,3.47,260.0,570482,501925,,called_strike,12.0,R,R,NYY,HOU,S,,,0.92,2.77,Jose Navas,-0.125
584146,FF,20210504,87.4,-2.59,3.49,260.0,570482,501925,,called_strike,9.0,R,R,NYY,HOU,S,,,0.6,2.19,Jose Navas,-0.061
584147,SL,20210504,78.5,-2.66,3.26,95.0,570482,501925,,ball,14.0,R,R,NYY,HOU,B,,,1.13,2.05,Jose Navas,0.059
584148,SL,20210504,78.7,-2.52,3.26,91.0,570482,501925,,ball,14.0,R,R,NYY,HOU,B,,,1.99,1.92,Jose Navas,0.051
584149,SI,20210504,86.1,-2.56,2.96,278.0,592450,501925,single,hit_into_play,8.0,R,R,NYY,HOU,X,9.0,line_drive,-0.16,2.37,Jose Navas,0.316
584150,SL,20210504,77.8,-2.62,3.27,87.0,592450,501925,,swinging_strike,6.0,R,R,NYY,HOU,S,,,0.68,2.5,Jose Navas,-0.041
584151,SI,20210504,87.1,-2.53,2.94,277.0,519317,501925,single,hit_into_play,7.0,R,R,NYY,HOU,X,8.0,line_drive,-0.8,2.14,Jose Navas,0.091
584152,SL,20210504,80.2,-2.61,3.25,87.0,519317,501925,,ball,14.0,R,R,NYY,HOU,B,,,2.84,1.86,Jose Navas,0.043
584153,SL,20210504,78.9,-2.52,3.35,89.0,519317,501925,,ball,14.0,R,R,NYY,HOU,B,,,2.2,1.94,Jose Navas,0.018
584154,SI,20210504,87.0,-2.43,2.93,283.0,519317,501925,,foul,7.0,R,R,NYY,HOU,S,,,-0.71,1.66,Jose Navas,-0.027
584155,SI,20210504,86.7,-2.49,2.82,285.0,519317,501925,,ball,13.0,R,R,NYY,HOU,B,,,-1.17,1.53,Jose Navas,0.014
584156,SI,20210504,87.5,-2.5,3.08,280.0,519317,501925,,called_strike,6.0,R,R,NYY,HOU,S,,,0.29,2.65,Jose Navas,-0.018
584157,SI,20210504,86.7,-2.43,2.85,287.0,518934,501925,field_out,hit_into_play,9.0,R,R,NYY,HOU,X,3.0,ground_ball,0.29,1.69,Jose Navas,-0.163
584158,CH,20210504,78.2,-2.54,3.17,297.0,642180,501925,strikeout,swinging_strike,9.0,L,R,NYY,HOU,S,2.0,,0.39,1.5,Jose Navas,-0.173
584159,FF,20210504,88.4,-2.7,3.61,265.0,642180,501925,,ball,12.0,L,R,NYY,HOU,B,,,0.31,3.47,Jose Navas,0.022
584160,SL,20210504,78.1,-2.69,3.25,90.0,642180,501925,,called_strike,7.0,L,R,NYY,HOU,S,,,-0.76,1.8,Jose Navas,-0.052
584161,SL,20210504,78.8,-2.69,3.4,81.0,642180,501925,,called_strike,6.0,L,R,NYY,HOU,S,,,0.35,2.51,Jose Navas,-0.038
584162,SL,20210504,90.6,0.7,6.06,138.0,488726,593974,field_out,hit_into_play,13.0,L,L,NYY,HOU,X,4.0,ground_ball,-0.45,1.17,Jose Navas,-0.19
584163,FF,20210504,96.3,0.4,6.22,135.0,488726,593974,,foul,7.0,L,L,NYY,HOU,S,,,-0.43,2.06,Jose Navas,0.0
584164,CH,20210504,89.3,0.87,5.88,135.0,488726,593974,,foul,9.0,L,L,NYY,HOU,S,,,0.65,1.93,Jose Navas,-0.063
584165,FF,20210504,94.7,0.75,6.24,135.0,488726,593974,,ball,12.0,L,L,NYY,HOU,B,,,0.31,3.5,Jose Navas,0.041
584166,SL,20210504,89.0,1.07,5.95,144.0,488726,593974,,swinging_strike,2.0,L,L,NYY,HOU,S,,,0.23,3.55,Jose Navas,-0.048
584167,FF,20210504,96.9,0.72,6.15,143.0,488726,593974,,ball,13.0,L,L,NYY,HOU,B,,,-2.28,1.45,Jose Navas,0.036
584168,CH,20210504,89.8,0.97,5.86,59.0,514888,593974,field_out,hit_into_play,9.0,R,L,NYY,HOU,X,4.0,line_drive,0.61,1.4,Jose Navas,-0.384
584169,FF,20210504,97.2,0.54,6.04,133.0,514888,593974,,blocked_ball,13.0,R,L,NYY,HOU,B,,,-1.54,0.58,Jose Navas,0.117
584170,CH,20210504,89.7,1.18,5.68,129.0,514888,593974,,ball,13.0,R,L,NYY,HOU,B,,,-0.03,0.95,Jose Navas,0.051
584171,CH,20210504,89.2,0.94,5.65,132.0,514888,593974,,blocked_ball,14.0,R,L,NYY,HOU,B,,,1.13,-0.09,Jose Navas,0.022
584172,CH,20210504,89.9,0.88,5.78,129.0,514888,593974,,foul,14.0,R,L,NYY,HOU,S,,,0.62,1.04,Jose Navas,-0.064
584173,FF,20210504,96.0,0.5,6.12,142.0,514888,593974,,swinging_strike,2.0,R,L,NYY,HOU,S,,,0.2,3.17,Jose Navas,-0.048
584174,FF,20210504,95.9,0.52,6.24,137.0,488771,593974,single,hit_into_play,4.0,L,L,NYY,HOU,X,7.0,line_drive,-0.59,2.43,Jose Navas,0.268
584175,CH,20210504,90.0,0.89,5.75,131.0,488771,593974,,called_strike,7.0,L,L,NYY,HOU,S,,,-0.32,2.23,Jose Navas,-0.032
584176,FF,20210504,96.5,0.62,6.25,139.0,488771,593974,,ball,12.0,L,L,NYY,HOU,B,,,0.93,3.74,Jose Navas,0.026
584177,CH,20210504,89.4,1.14,5.68,120.0,664702,593974,strikeout,swinging_strike,14.0,R,L,NYY,HOU,S,2.0,,1.49,2.3,Jose Navas,-0.216
584178,FF,20210504,95.7,0.62,6.27,138.0,664702,593974,,ball,11.0,R,L,NYY,HOU,B,,,-0.16,3.78,Jose Navas,0.043
584179,CH,20210504,89.5,1.03,5.77,128.0,664702,593974,,called_strike,3.0,R,L,NYY,HOU,S,,,0.73,3.06,Jose Navas,-0.057
584180,CH,20210504,89.2,1.38,5.78,126.0,664702,593974,,called_strike,6.0,R,L,NYY,HOU,S,,,0.3,2.24,Jose Navas,-0.049
584181,FF,20210504,96.0,0.84,6.17,141.0,664702,593974,,ball,12.0,R,L,NYY,HOU,B,,,1.1,3.89,Jose Navas,0.038
584182,KC,20210504,81.0,-0.63,6.48,17.0,543309,668687,strikeout,swinging_strike,8.0,R,R,NYY,HOU,S,2.0,,-0.18,1.51,Jose Navas,-0.459
584183,KC,20210504,82.3,-0.63,6.49,7.0,543309,668687,,blocked_ball,13.0,R,R,NYY,HOU,B,,,-0.3,0.59,Jose Navas,0.059
584184,FC,20210504,93.2,-0.28,6.49,167.0,543309,668687,,foul,12.0,R,R,NYY,HOU,S,,,0.85,2.8,Jose Navas,-0.125
584185,FC,20210504,92.9,-0.56,6.5,179.0,543309,668687,,called_strike,1.0,R,R,NYY,HOU,S,,,-0.69,2.91,Jose Navas,-0.061
584186,FC,20210504,93.5,-0.49,6.51,176.0,543309,668687,,ball,8.0,R,R,NYY,HOU,B,,,0.01,1.56,Jose Navas,0.059
584187,SL,20210504,86.6,-0.72,6.42,161.0,543309,668687,,ball,14.0,R,R,NYY,HOU,B,,,0.47,1.48,Jose Navas,0.051
584188,KC,20210504,82.4,-0.64,6.49,9.0,543305,668687,walk,ball,14.0,L,R,NYY,HOU,B,,,0.42,0.04,Jose Navas,0.141
584189,KC,20210504,82.2,-0.82,6.44,19.0,543305,668687,,blocked_ball,14.0,L,R,NYY,HOU,B,,,0.12,0.55,Jose Navas,0.061
584190,KC,20210504,81.5,-0.64,6.46,10.0,543305,668687,,blocked_ball,13.0,L,R,NYY,HOU,B,,,-0.21,0.96,Jose Navas,0.037
584191,FC,20210504,93.2,-0.55,6.46,176.0,543305,668687,,foul,12.0,L,R,NYY,HOU,S,,,0.3,3.65,Jose Navas,0.0
584192,KC,20210504,80.0,-0.87,6.47,15.0,543305,668687,,called_strike,5.0,L,R,NYY,HOU,S,,,-0.15,2.68,Jose Navas,-0.059
584193,KC,20210504,80.8,-0.84,6.48,12.0,543305,668687,,ball,13.0,L,R,NYY,HOU,B,,,-0.96,2.45,Jose Navas,0.029
584194,KC,20210504,79.7,-0.72,6.42,19.0,543305,668687,,called_strike,8.0,L,R,NYY,HOU,S,,,-0.08,1.97,Jose Navas,-0.041
584195,FC,20210504,92.5,-0.57,6.5,171.0,458731,668687,field_out,hit_into_play,9.0,L,R,NYY,HOU,X,9.0,fly_ball,0.48,1.91,Jose Navas,-0.423
584196,FC,20210504,92.5,-0.59,6.45,169.0,458731,668687,,ball,12.0,L,R,NYY,HOU,B,,,0.12,3.84,Jose Navas,0.07
584197,FC,20210504,92.2,-0.74,6.43,182.0,458731,668687,,ball,11.0,L,R,NYY,HOU,B,,,-0.54,3.44,Jose Navas,0.046
584198,FC,20210504,93.3,-0.89,6.44,178.0,650402,668687,walk,ball,11.0,R,R,NYY,HOU,B,,,-0.13,3.9,Jose Navas,0.149
584199,FC,20210504,93.3,-0.67,6.47,172.0,650402,668687,,ball,13.0,R,R,NYY,HOU,B,,,-1.19,1.96,Jose Navas,0.083
584200,FC,20210504,92.6,-0.66,6.52,176.0,650402,668687,,called_strike,1.0,R,R,NYY,HOU,S,,,-0.55,3.27,Jose Navas,-0.044
584201,KC,20210504,80.4,-0.91,6.45,10.0,650402,668687,,ball,11.0,R,R,NYY,HOU,B,,,-1.1,2.74,Jose Navas,0.05
584202,KC,20210504,79.7,-0.82,6.46,13.0,650402,668687,,ball,13.0,R,R,NYY,HOU,B,,,-0.39,0.58,Jose Navas,0.026
584203,KC,20210504,78.9,-0.78,6.47,10.0,570482,668687,field_out,hit_into_play,9.0,R,R,NYY,HOU,X,8.0,fly_ball,0.33,1.94,Jose Navas,-0.23
584204,FC,20210504,92.3,-0.63,6.42,173.0,570482,668687,,foul,14.0,R,R,NYY,HOU,S,,,0.49,1.32,Jose Navas,-0.049
584205,FC,20210504,92.6,-0.56,6.54,177.0,570482,668687,,ball,12.0,R,R,NYY,HOU,B,,,0.92,4.49,Jose Navas,0.038
584206,CH,20210504,90.5,-2.04,5.69,229.0,663656,642528,grounded_into_double_play,hit_into_play,4.0,L,R,NYY,HOU,X,6.0,ground_ball,-0.67,2.46,Jose Navas,-0.26
584207,SI,20210504,97.8,-2.43,5.46,222.0,663656,642528,,swinging_strike,11.0,L,R,NYY,HOU,S,,,-0.92,3.44,Jose Navas,-0.086
584208,CH,20210504,88.8,-2.14,5.65,235.0,663656,642528,,foul,8.0,L,R,NYY,HOU,S,,,0.14,1.86,Jose Navas,-0.051
584209,SI,20210504,97.9,-2.34,5.54,218.0,663656,642528,,ball,11.0,L,R,NYY,HOU,B,,,-1.1,3.47,Jose Navas,0.046
584210,SI,20210504,97.7,-2.1,5.54,209.0,621043,642528,strikeout,swinging_strike,2.0,R,R,NYY,HOU,S,2.0,,-0.27,3.31,Jose Navas,-0.238
584211,CU,20210504,87.5,-2.25,5.56,70.0,621043,642528,,foul,14.0,R,R,NYY,HOU,S,,,1.16,2.42,Jose Navas,-0.088
584212,SI,20210504,96.5,-2.23,5.66,215.0,621043,642528,,foul,11.0,R,R,NYY,HOU,S,,,-0.9,3.16,Jose Navas,-0.057
584213,SI,20210504,96.9,-2.24,5.56,208.0,493329,642528,single,hit_into_play,4.0,R,R,NYY,HOU,X,8.0,line_drive,-0.56,2.67,Jose Navas,0.365
584214,SI,20210504,96.9,-2.26,5.57,212.0,493329,642528,,ball,11.0,R,R,NYY,HOU,B,,,-0.95,3.28,Jose Navas,0.038
584215,SL,20210504,89.2,-2.19,5.61,14.0,592450,650556,strikeout,swinging_strike_blocked,14.0,R,R,NYY,HOU,S,2.0,,1.18,0.47,Jose Navas,-0.192
584216,CU,20210504,87.9,-1.61,5.93,2.0,592450,650556,,blocked_ball,14.0,R,R,NYY,HOU,B,,,2.02,-2.39,Jose Navas,0.037
584217,FF,20210504,95.9,-1.86,5.81,214.0,592450,650556,,foul,2.0,R,R,NYY,HOU,S,,,0.23,3.6,Jose Navas,0.0
584218,SL,20210504,89.2,-2.16,5.76,39.0,592450,650556,,foul,12.0,R,R,NYY,HOU,S,,,0.99,3.02,Jose Navas,-0.059
584219,SL,20210504,88.6,-2.12,5.76,23.0,592450,650556,,ball,14.0,R,R,NYY,HOU,B,,,1.48,0.82,Jose Navas,0.029
584220,FF,20210504,96.0,-2.03,5.76,210.0,592450,650556,,swinging_strike,3.0,R,R,NYY,HOU,S,,,0.44,3.39,Jose Navas,-0.041
584221,SL,20210504,88.3,-2.2,5.74,41.0,519317,650556,single,hit_into_play,14.0,R,R,NYY,HOU,X,9.0,ground_ball,0.96,2.38,Jose Navas,0.838
584222,SL,20210504,88.2,-2.1,5.84,36.0,519317,650556,,swinging_strike,9.0,R,R,NYY,HOU,S,,,0.8,1.61,Jose Navas,-0.076
584223,FF,20210504,94.6,-1.8,5.99,207.0,519317,650556,,ball,11.0,R,R,NYY,HOU,B,,,-0.93,4.48,Jose Navas,0.018
584224,SL,20210504,88.8,-2.25,5.89,28.0,519317,650556,,called_strike,5.0,R,R,NYY,HOU,S,,,0.24,2.64,Jose Navas,-0.045
584225,CU,20210504,88.0,-2.02,5.8,25.0,518934,650556,single,hit_into_play,14.0,R,R,NYY,HOU,X,5.0,ground_ball,0.44,0.94,Jose Navas,1.874
584226,SL,20210504,89.0,-2.14,5.83,42.0,518934,650556,,called_strike,6.0,R,R,NYY,HOU,S,,,0.49,2.36,Jose Navas,-0.237
584227,SL,20210504,88.3,-2.2,5.8,26.0,518934,650556,,called_strike,6.0,R,R,NYY,HOU,S,,,0.64,2.13,Jose Navas,-0.139
584228,FF,20210504,93.2,-1.93,5.96,204.0,596059,650556,walk,ball,11.0,L,R,NYY,HOU,B,,,-1.59,4.17,Jose Navas,0.155
584229,SL,20210504,86.5,-2.29,5.82,22.0,596059,650556,,ball,6.0,L,R,NYY,HOU,B,,,0.7,2.35,Jose Navas,0.088
